Categorii de fructe, Forme de proprietate, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Tone, Valoare
Piersici, Total, Constanta, Anul 2002, Tone, 2582
Piersici, Total, Constanta, Anul 2003, Tone, 6156
Piersici, Total, Constanta, Anul 2004, Tone, 5131
Piersici, Total, Constanta, Anul 2005, Tone, 11328
Piersici, Total, Constanta, Anul 2006, Tone, 4031
Piersici, Total, Constanta, Anul 2007, Tone, 6344
Piersici, Total, Constanta, Anul 2008, Tone, 2599
Piersici, Total, Constanta, Anul 2009, Tone, 3110
Piersici, Total, Constanta, Anul 2010, Tone, 913
Piersici, Total, Constanta, Anul 2011, Tone, 5057
Piersici, Total, Constanta, Anul 2012, Tone, 3248
Piersici, Total, Constanta, Anul 2013, Tone, 3458
Piersici, Total, Constanta, Anul 2014, Tone, 2417
Piersici, Total, Constanta, Anul 2015, Tone, 3104
Piersici, Total, Constanta, Anul 2016, Tone, 2193
Piersici, Total, Constanta, Anul 2017, Tone, 3128
Piersici, Total, Constanta, Anul 2018, Tone, 4617
Piersici, Total, Constanta, Anul 2019, Tone, 2504
Piersici, Total, Constanta, Anul 2020, Tone, 1945
Piersici, Total, Constanta, Anul 2021, Tone, 2085
Piersici, Total, Constanta, Anul 2022, Tone, 2074
Piersici, Total, Constanta, Anul 2023, Tone, 1853
Piersici, Total, Constanta, Anul 2024, Tone, 1909
Piersici, Total, Galati, Anul 2000, Tone, 603
Piersici, Total, Galati, Anul 2001, Tone, 417
Piersici, Total, Galati, Anul 2002, Tone, 387
Piersici, Total, Galati, Anul 2003, Tone, 791
Piersici, Total, Galati, Anul 2004, Tone, 664
Piersici, Total, Galati, Anul 2005, Tone, 205
Piersici, Total, Galati, Anul 2006, Tone, 258
Piersici, Total, Galati, Anul 2007, Tone, 186
Piersici, Total, Galati, Anul 2008, Tone, 296
Piersici, Total, Galati, Anul 2009, Tone, 178
Piersici, Total, Galati, Anul 2010, Tone, 202
Piersici, Total, Galati, Anul 2011, Tone, 249
Piersici, Total, Galati, Anul 2012, Tone, 265
Piersici, Total, Galati, Anul 2013, Tone, 288
Piersici, Total, Galati, Anul 2014, Tone, 801
Piersici, Total, Galati, Anul 2015, Tone, 278
Piersici, Total, Galati, Anul 2016, Tone, 379
Piersici, Total, Galati, Anul 2017, Tone, 210
Piersici, Total, Galati, Anul 2018, Tone, 227
Piersici, Total, Galati, Anul 2019, Tone, 195
Piersici, Total, Galati, Anul 2020, Tone, 168
Piersici, Total, Galati, Anul 2021, Tone, 185
Piersici, Total, Galati, Anul 2022, Tone, 162
Piersici, Total, Galati, Anul 2023, Tone, 165
Piersici, Total, Galati, Anul 2024, Tone, 133
Piersici, Total, Tulcea, Anul 2000, Tone, 6
Piersici, Total, Tulcea, Anul 2001, Tone, 127
Piersici, Total, Tulcea, Anul 2002, Tone, 241
Piersici, Total, Tulcea, Anul 2003, Tone, 257
Piersici, Total, Tulcea, Anul 2004, Tone, 153
Piersici, Total, Tulcea, Anul 2005, Tone, 211
Piersici, Total, Tulcea, Anul 2006, Tone, 151
Piersici, Total, Tulcea, Anul 2007, Tone, 16
Piersici, Total, Tulcea, Anul 2009, Tone, 2
Piersici, Total, Tulcea, Anul 2010, Tone, 8
Piersici, Total, Tulcea, Anul 2011, Tone, 9
Piersici, Total, Tulcea, Anul 2012, Tone, 394
Piersici, Total, Tulcea, Anul 2013, Tone, 393
Piersici, Total, Tulcea, Anul 2014, Tone, 20
Piersici, Total, Tulcea, Anul 2015, Tone, 13
Piersici, Total, Tulcea, Anul 2016, Tone, 13
Piersici, Total, Tulcea, Anul 2017, Tone, 13
Piersici, Total, Tulcea, Anul 2018, Tone, 31
Piersici, Total, Tulcea, Anul 2019, Tone, 15
Piersici, Total, Tulcea, Anul 2020, Tone, 16
Piersici, Total, Tulcea, Anul 2021, Tone, 17
Piersici, Total, Tulcea, Anul 2022, Tone, 30
Piersici, Total, Tulcea, Anul 2023, Tone, 22
Piersici, Total, Tulcea, Anul 2024, Tone, 13
Piersici, Total, Vrancea, Anul 2000, Tone, 141
Piersici, Total, Vrancea, Anul 2001, Tone, 124
Piersici, Total, Vrancea, Anul 2002, Tone, 110
Piersici, Total, Vrancea, Anul 2003, Tone, 158
Piersici, Total, Vrancea, Anul 2004, Tone, 223
Piersici, Total, Vrancea, Anul 2005, Tone, 262
Piersici, Total, Vrancea, Anul 2006, Tone, 300
Piersici, Total, Vrancea, Anul 2007, Tone, 83
Piersici, Total, Vrancea, Anul 2008, Tone, 130
Piersici, Total, Vrancea, Anul 2009, Tone, 110
Piersici, Total, Vrancea, Anul 2010, Tone, 105
Piersici, Total, Vrancea, Anul 2011, Tone, 106
Piersici, Total, Vrancea, Anul 2012, Tone, 106
Piersici, Total, Vrancea, Anul 2013, Tone, 120
Piersici, Total, Vrancea, Anul 2014, Tone, 156
Piersici, Total, Vrancea, Anul 2015, Tone, 130
Piersici, Total, Vrancea, Anul 2016, Tone, 172
Piersici, Total, Vrancea, Anul 2017, Tone, 102
Piersici, Total, Vrancea, Anul 2018, Tone, 106
Piersici, Total, Vrancea, Anul 2019, Tone, 96
Piersici, Total, Vrancea, Anul 2020, Tone, 88
Piersici, Total, Vrancea, Anul 2021, Tone, 102
Piersici, Total, Vrancea, Anul 2022, Tone, 91
Piersici, Total, Vrancea, Anul 2023, Tone, 90
Piersici, Total, Vrancea, Anul 2024, Tone, 86
Piersici, Total, Arges, Anul 2000, Tone, 25
Piersici, Total, Arges, Anul 2001, Tone, 46
Piersici, Total, Arges, Anul 2002, Tone, 33
Piersici, Total, Arges, Anul 2003, Tone, 95
Piersici, Total, Arges, Anul 2004, Tone, 146
Piersici, Total, Arges, Anul 2005, Tone, 64
Piersici, Total, Arges, Anul 2006, Tone, 72
Piersici, Total, Arges, Anul 2007, Tone, 321
Piersici, Total, Arges, Anul 2008, Tone, 60
Piersici, Total, Arges, Anul 2009, Tone, 101
Piersici, Total, Arges, Anul 2010, Tone, 67
Piersici, Total, Arges, Anul 2011, Tone, 150
Piersici, Total, Arges, Anul 2012, Tone, 76
Piersici, Total, Arges, Anul 2013, Tone, 92
Piersici, Total, Arges, Anul 2014, Tone, 130
Piersici, Total, Arges, Anul 2015, Tone, 86
Piersici, Total, Arges, Anul 2016, Tone, 135
Piersici, Total, Arges, Anul 2017, Tone, 125
Piersici, Total, Arges, Anul 2018, Tone, 141
Piersici, Total, Arges, Anul 2019, Tone, 112
Piersici, Total, Arges, Anul 2020, Tone, 113
Piersici, Total, Arges, Anul 2021, Tone, 113
Piersici, Total, Arges, Anul 2022, Tone, 100
Piersici, Total, Arges, Anul 2023, Tone, 87
Piersici, Total, Arges, Anul 2024, Tone, 96
Piersici, Total, Calarasi, Anul 2000, Tone, 192
Piersici, Total, Calarasi, Anul 2001, Tone, 189
Piersici, Total, Calarasi, Anul 2002, Tone, 171
Piersici, Total, Calarasi, Anul 2003, Tone, 148
Piersici, Total, Calarasi, Anul 2004, Tone, 147
Piersici, Total, Calarasi, Anul 2005, Tone, 242
Piersici, Total, Calarasi, Anul 2006, Tone, 224
Piersici, Total, Calarasi, Anul 2007, Tone, 26
Piersici, Total, Calarasi, Anul 2008, Tone, 188
Piersici, Total, Calarasi, Anul 2009, Tone, 136
Piersici, Total, Calarasi, Anul 2010, Tone, 128
Piersici, Total, Calarasi, Anul 2011, Tone, 144
Piersici, Total, Calarasi, Anul 2012, Tone, 168
Piersici, Total, Calarasi, Anul 2013, Tone, 186
Piersici, Total, Calarasi, Anul 2014, Tone, 186
Piersici, Total, Calarasi, Anul 2015, Tone, 154
Piersici, Total, Calarasi, Anul 2016, Tone, 140
Piersici, Total, Calarasi, Anul 2017, Tone, 131
Piersici, Total, Calarasi, Anul 2018, Tone, 159
Piersici, Total, Calarasi, Anul 2019, Tone, 157
Piersici, Total, Calarasi, Anul 2020, Tone, 157
Piersici, Total, Calarasi, Anul 2021, Tone, 155
Piersici, Total, Calarasi, Anul 2022, Tone, 147
Piersici, Total, Calarasi, Anul 2023, Tone, 122
Piersici, Total, Calarasi, Anul 2024, Tone, 112
Piersici, Total, Dambovita, Anul 2000, Tone, 90
Piersici, Total, Dambovita, Anul 2001, Tone, 160
Piersici, Total, Dambovita, Anul 2002, Tone, 100
Piersici, Total, Dambovita, Anul 2003, Tone, 343
Piersici, Total, Dambovita, Anul 2004, Tone, 112
Piersici, Total, Dambovita, Anul 2005, Tone, 240
Piersici, Total, Dambovita, Anul 2006, Tone, 442
Piersici, Total, Dambovita, Anul 2007, Tone, 361
Piersici, Total, Dambovita, Anul 2008, Tone, 283
Piersici, Total, Dambovita, Anul 2009, Tone, 271
Piersici, Total, Dambovita, Anul 2010, Tone, 300
Piersici, Total, Dambovita, Anul 2011, Tone, 256
Piersici, Total, Dambovita, Anul 2012, Tone, 209
Piersici, Total, Dambovita, Anul 2013, Tone, 260
Piersici, Total, Dambovita, Anul 2014, Tone, 390
Piersici, Total, Dambovita, Anul 2015, Tone, 338
Piersici, Total, Dambovita, Anul 2016, Tone, 444
Piersici, Total, Dambovita, Anul 2017, Tone, 229
Piersici, Total, Dambovita, Anul 2018, Tone, 303
Piersici, Total, Dambovita, Anul 2019, Tone, 190
Piersici, Total, Dambovita, Anul 2020, Tone, 190
Piersici, Total, Dambovita, Anul 2021, Tone, 302
Piersici, Total, Dambovita, Anul 2022, Tone, 276
Piersici, Total, Dambovita, Anul 2023, Tone, 268
Piersici, Total, Dambovita, Anul 2024, Tone, 250
Piersici, Total, Giurgiu, Anul 2000, Tone, 333
Piersici, Total, Giurgiu, Anul 2001, Tone, 188
Piersici, Total, Giurgiu, Anul 2002, Tone, 112
Piersici, Total, Giurgiu, Anul 2003, Tone, 240
Piersici, Total, Giurgiu, Anul 2004, Tone, 67
Piersici, Total, Giurgiu, Anul 2005, Tone, 683
Piersici, Total, Giurgiu, Anul 2006, Tone, 178
Piersici, Total, Giurgiu, Anul 2007, Tone, 90
Piersici, Total, Giurgiu, Anul 2008, Tone, 88
Piersici, Total, Giurgiu, Anul 2009, Tone, 113
Piersici, Total, Giurgiu, Anul 2010, Tone, 95
Piersici, Total, Giurgiu, Anul 2011, Tone, 98
Piersici, Total, Giurgiu, Anul 2012, Tone, 97
Piersici, Total, Giurgiu, Anul 2013, Tone, 103
Piersici, Total, Giurgiu, Anul 2014, Tone, 141
Piersici, Total, Giurgiu, Anul 2015, Tone, 126
Piersici, Total, Giurgiu, Anul 2016, Tone, 177
Piersici, Total, Giurgiu, Anul 2017, Tone, 181
Piersici, Total, Giurgiu, Anul 2018, Tone, 182
Piersici, Total, Giurgiu, Anul 2019, Tone, 143
Piersici, Total, Giurgiu, Anul 2020, Tone, 137
Piersici, Total, Giurgiu, Anul 2021, Tone, 140
Piersici, Total, Giurgiu, Anul 2022, Tone, 128
Piersici, Total, Giurgiu, Anul 2023, Tone, 112
Piersici, Total, Giurgiu, Anul 2024, Tone, 102
Piersici, Total, Ialomita, Anul 2000, Tone, 241
Piersici, Total, Ialomita, Anul 2001, Tone, 415
Piersici, Total, Ialomita, Anul 2002, Tone, 23
Piersici, Total, Ialomita, Anul 2003, Tone, 25
Piersici, Total, Ialomita, Anul 2004, Tone, 63
Piersici, Total, Ialomita, Anul 2005, Tone, 174
Piersici, Total, Ialomita, Anul 2006, Tone, 107
Piersici, Total, Ialomita, Anul 2007, Tone, 20
Piersici, Total, Ialomita, Anul 2008, Tone, 19
Piersici, Total, Ialomita, Anul 2009, Tone, 56
Piersici, Total, Ialomita, Anul 2010, Tone, 80
Piersici, Total, Ialomita, Anul 2011, Tone, 50
Piersici, Total, Ialomita, Anul 2012, Tone, 50
Piersici, Total, Ialomita, Anul 2013, Tone, 43
Piersici, Total, Ialomita, Anul 2014, Tone, 59
Piersici, Total, Ialomita, Anul 2015, Tone, 33
Piersici, Total, Ialomita, Anul 2016, Tone, 51
Piersici, Total, Ialomita, Anul 2017, Tone, 58
Piersici, Total, Ialomita, Anul 2018, Tone, 52
Piersici, Total, Ialomita, Anul 2019, Tone, 60
Piersici, Total, Ialomita, Anul 2020, Tone, 48
Piersici, Total, Ialomita, Anul 2021, Tone, 14
Piersici, Total, Ialomita, Anul 2022, Tone, 10
Piersici, Total, Ialomita, Anul 2023, Tone, 18
Piersici, Total, Ialomita, Anul 2024, Tone, 16
Piersici, Total, Prahova, Anul 2000, Tone, 187
Piersici, Total, Prahova, Anul 2001, Tone, 182
Piersici, Total, Prahova, Anul 2002, Tone, 116
Piersici, Total, Prahova, Anul 2003, Tone, 245
Piersici, Total, Prahova, Anul 2004, Tone, 206
Piersici, Total, Prahova, Anul 2005, Tone, 447
Piersici, Total, Prahova, Anul 2006, Tone, 458
Piersici, Total, Prahova, Anul 2007, Tone, 705
Piersici, Total, Prahova, Anul 2008, Tone, 624
Piersici, Total, Prahova, Anul 2009, Tone, 559
Piersici, Total, Prahova, Anul 2010, Tone, 492
Piersici, Total, Prahova, Anul 2011, Tone, 556
Piersici, Total, Prahova, Anul 2012, Tone, 537
Piersici, Total, Prahova, Anul 2013, Tone, 604
Piersici, Total, Prahova, Anul 2014, Tone, 580
Piersici, Total, Prahova, Anul 2015, Tone, 496
Piersici, Total, Prahova, Anul 2016, Tone, 668
Piersici, Total, Prahova, Anul 2017, Tone, 707
Piersici, Total, Prahova, Anul 2018, Tone, 741
Piersici, Total, Prahova, Anul 2019, Tone, 553
Piersici, Total, Prahova, Anul 2020, Tone, 491
Piersici, Total, Prahova, Anul 2021, Tone, 490
Piersici, Total, Prahova, Anul 2022, Tone, 457
Piersici, Total, Prahova, Anul 2023, Tone, 448
Piersici, Total, Prahova, Anul 2024, Tone, 426
Piersici, Total, Teleorman, Anul 2000, Tone, 314
Piersici, Total, Teleorman, Anul 2001, Tone, 255
Piersici, Total, Teleorman, Anul 2002, Tone, 163
Piersici, Total, Teleorman, Anul 2003, Tone, 182
Piersici, Total, Teleorman, Anul 2004, Tone, 50
Piersici, Total, Teleorman, Anul 2005, Tone, 812
Piersici, Total, Teleorman, Anul 2006, Tone, 231
Piersici, Total, Teleorman, Anul 2007, Tone, 119
Piersici, Total, Teleorman, Anul 2008, Tone, 125
Piersici, Total, Teleorman, Anul 2009, Tone, 123
Piersici, Total, Teleorman, Anul 2010, Tone, 134
Piersici, Total, Teleorman, Anul 2011, Tone, 132
Piersici, Total, Teleorman, Anul 2012, Tone, 133
Piersici, Total, Teleorman, Anul 2013, Tone, 154
Piersici, Total, Teleorman, Anul 2014, Tone, 185
Piersici, Total, Teleorman, Anul 2015, Tone, 112
Piersici, Total, Teleorman, Anul 2016, Tone, 152
Piersici, Total, Teleorman, Anul 2017, Tone, 321
Piersici, Total, Teleorman, Anul 2018, Tone, 325
Piersici, Total, Teleorman, Anul 2019, Tone, 274
Piersici, Total, Teleorman, Anul 2020, Tone, 190
Piersici, Total, Teleorman, Anul 2021, Tone, 189
Piersici, Total, Teleorman, Anul 2022, Tone, 184
Piersici, Total, Teleorman, Anul 2023, Tone, 169
Piersici, Total, Teleorman, Anul 2024, Tone, 148
Piersici, Total, Ilfov, Anul 2000, Tone, 515
Piersici, Total, Ilfov, Anul 2001, Tone, 319
Piersici, Total, Ilfov, Anul 2002, Tone, 251
Piersici, Total, Ilfov, Anul 2003, Tone, 397
Piersici, Total, Ilfov, Anul 2004, Tone, 406
Piersici, Total, Ilfov, Anul 2005, Tone, 256
Piersici, Total, Ilfov, Anul 2006, Tone, 583
Piersici, Total, Ilfov, Anul 2007, Tone, 236
Piersici, Total, Ilfov, Anul 2008, Tone, 268
Piersici, Total, Ilfov, Anul 2009, Tone, 170
Piersici, Total, Ilfov, Anul 2010, Tone, 49
Piersici, Total, Ilfov, Anul 2011, Tone, 308
Piersici, Total, Ilfov, Anul 2012, Tone, 360
Piersici, Total, Ilfov, Anul 2013, Tone, 195
Piersici, Total, Ilfov, Anul 2014, Tone, 324
Piersici, Total, Ilfov, Anul 2015, Tone, 245
Piersici, Total, Ilfov, Anul 2016, Tone, 289
Piersici, Total, Ilfov, Anul 2017, Tone, 323
Piersici, Total, Ilfov, Anul 2018, Tone, 235
Piersici, Total, Ilfov, Anul 2019, Tone, 101
Piersici, Total, Ilfov, Anul 2020, Tone, 106
Piersici, Total, Ilfov, Anul 2021, Tone, 91
Piersici, Total, Ilfov, Anul 2022, Tone, 68
Piersici, Total, Ilfov, Anul 2023, Tone, 66
Piersici, Total, Ilfov, Anul 2024, Tone, 60
Piersici, Total, Municipiul Bucuresti, Anul 2000, Tone, 99
Piersici, Total, Municipiul Bucuresti, Anul 2001, Tone, 103
Piersici, Total, Municipiul Bucuresti, Anul 2002, Tone, 15
Piersici, Total, Municipiul Bucuresti, Anul 2003, Tone, 33
Piersici, Total, Municipiul Bucuresti, Anul 2004, Tone, 63
Piersici, Total, Municipiul Bucuresti, Anul 2005, Tone, 116
Piersici, Total, Municipiul Bucuresti, Anul 2006, Tone, 79
Piersici, Total, Municipiul Bucuresti, Anul 2007, Tone, 5
Piersici, Total, Municipiul Bucuresti, Anul 2008, Tone, 18
Piersici, Total, Municipiul Bucuresti, Anul 2009, Tone, 28
Piersici, Total, Municipiul Bucuresti, Anul 2010, Tone, 18
Piersici, Total, Municipiul Bucuresti, Anul 2011, Tone, 3
Piersici, Total, Municipiul Bucuresti, Anul 2012, Tone, 20
Piersici, Total, Municipiul Bucuresti, Anul 2013, Tone, 17
Piersici, Total, Municipiul Bucuresti, Anul 2014, Tone, 16
Piersici, Total, Municipiul Bucuresti, Anul 2015, Tone, 16
Piersici, Total, Municipiul Bucuresti, Anul 2016, Tone, 16
Piersici, Total, Municipiul Bucuresti, Anul 2023, Tone, 0
Piersici, Total, Municipiul Bucuresti, Anul 2024, Tone, 0
Piersici, Total, Dolj, Anul 2000, Tone, 463
Piersici, Total, Dolj, Anul 2001, Tone, 421
Piersici, Total, Dolj, Anul 2002, Tone, 58
Piersici, Total, Dolj, Anul 2003, Tone, 731
Piersici, Total, Dolj, Anul 2004, Tone, 206
Piersici, Total, Dolj, Anul 2005, Tone, 3710
Piersici, Total, Dolj, Anul 2006, Tone, 748
Piersici, Total, Dolj, Anul 2007, Tone, 751
Piersici, Total, Dolj, Anul 2008, Tone, 377
Piersici, Total, Dolj, Anul 2009, Tone, 273
Piersici, Total, Dolj, Anul 2010, Tone, 68
Piersici, Total, Dolj, Anul 2011, Tone, 80
Piersici, Total, Dolj, Anul 2012, Tone, 140
Piersici, Total, Dolj, Anul 2013, Tone, 168
Piersici, Total, Dolj, Anul 2014, Tone, 170
Piersici, Total, Dolj, Anul 2015, Tone, 175
Piersici, Total, Dolj, Anul 2016, Tone, 197
Piersici, Total, Dolj, Anul 2017, Tone, 118
Piersici, Total, Dolj, Anul 2018, Tone, 197
Piersici, Total, Dolj, Anul 2019, Tone, 229
Piersici, Total, Dolj, Anul 2020, Tone, 132
Piersici, Total, Dolj, Anul 2021, Tone, 147
Piersici, Total, Dolj, Anul 2022, Tone, 136
Piersici, Total, Dolj, Anul 2023, Tone, 126
Piersici, Total, Dolj, Anul 2024, Tone, 118
Piersici, Total, Gorj, Anul 2000, Tone, 101
Piersici, Total, Gorj, Anul 2001, Tone, 110
Piersici, Total, Gorj, Anul 2002, Tone, 23
Piersici, Total, Gorj, Anul 2003, Tone, 71
Piersici, Total, Gorj, Anul 2004, Tone, 201
Piersici, Total, Gorj, Anul 2005, Tone, 41
Piersici, Total, Gorj, Anul 2006, Tone, 138
Piersici, Total, Gorj, Anul 2007, Tone, 181
Piersici, Total, Gorj, Anul 2008, Tone, 147
Piersici, Total, Gorj, Anul 2009, Tone, 152
Piersici, Total, Gorj, Anul 2010, Tone, 177
Piersici, Total, Gorj, Anul 2011, Tone, 177
Piersici, Total, Gorj, Anul 2012, Tone, 179
Piersici, Total, Gorj, Anul 2013, Tone, 241
Piersici, Total, Gorj, Anul 2014, Tone, 283
Piersici, Total, Gorj, Anul 2015, Tone, 178
Piersici, Total, Gorj, Anul 2016, Tone, 231
Piersici, Total, Gorj, Anul 2017, Tone, 224
Piersici, Total, Gorj, Anul 2018, Tone, 237
Piersici, Total, Gorj, Anul 2019, Tone, 215
Piersici, Total, Gorj, Anul 2020, Tone, 192
Piersici, Total, Gorj, Anul 2021, Tone, 204
Piersici, Total, Gorj, Anul 2022, Tone, 180
Piersici, Total, Gorj, Anul 2023, Tone, 179
Piersici, Total, Gorj, Anul 2024, Tone, 168
Piersici, Total, Mehedinti, Anul 2000, Tone, 151
Piersici, Total, Mehedinti, Anul 2001, Tone, 109
Piersici, Total, Mehedinti, Anul 2002, Tone, 119
Piersici, Total, Mehedinti, Anul 2003, Tone, 610
Piersici, Total, Mehedinti, Anul 2004, Tone, 92
Piersici, Total, Mehedinti, Anul 2005, Tone, 238
Piersici, Total, Mehedinti, Anul 2006, Tone, 87
Piersici, Total, Mehedinti, Anul 2007, Tone, 187
Piersici, Total, Mehedinti, Anul 2008, Tone, 293
Piersici, Total, Mehedinti, Anul 2009, Tone, 247
Piersici, Total, Mehedinti, Anul 2010, Tone, 262
Piersici, Total, Mehedinti, Anul 2011, Tone, 323
Piersici, Total, Mehedinti, Anul 2012, Tone, 327
Piersici, Total, Mehedinti, Anul 2013, Tone, 344
Piersici, Total, Mehedinti, Anul 2014, Tone, 494
Piersici, Total, Mehedinti, Anul 2015, Tone, 433
Piersici, Total, Mehedinti, Anul 2016, Tone, 567
Piersici, Total, Mehedinti, Anul 2017, Tone, 315
Piersici, Total, Mehedinti, Anul 2018, Tone, 335
Piersici, Total, Mehedinti, Anul 2019, Tone, 278
Piersici, Total, Mehedinti, Anul 2020, Tone, 280
Piersici, Total, Mehedinti, Anul 2021, Tone, 279
Piersici, Total, Mehedinti, Anul 2022, Tone, 234
Piersici, Total, Mehedinti, Anul 2023, Tone, 230
Piersici, Total, Mehedinti, Anul 2024, Tone, 224
Piersici, Total, Olt, Anul 2000, Tone, 225
Piersici, Total, Olt, Anul 2001, Tone, 244
Piersici, Total, Olt, Anul 2002, Tone, 101
Piersici, Total, Olt, Anul 2003, Tone, 169
Piersici, Total, Olt, Anul 2004, Tone, 149
Piersici, Total, Olt, Anul 2005, Tone, 1443
Piersici, Total, Olt, Anul 2006, Tone, 316
Piersici, Total, Olt, Anul 2007, Tone, 260
Piersici, Total, Olt, Anul 2008, Tone, 209
Piersici, Total, Olt, Anul 2009, Tone, 198
Piersici, Total, Olt, Anul 2010, Tone, 179
Piersici, Total, Olt, Anul 2011, Tone, 258
Piersici, Total, Olt, Anul 2012, Tone, 247
Piersici, Total, Olt, Anul 2013, Tone, 259
Piersici, Total, Olt, Anul 2014, Tone, 339
Piersici, Total, Olt, Anul 2015, Tone, 318
Piersici, Total, Olt, Anul 2016, Tone, 432
Piersici, Total, Olt, Anul 2017, Tone, 279
Piersici, Total, Olt, Anul 2018, Tone, 324
Piersici, Total, Olt, Anul 2019, Tone, 258
Piersici, Total, Olt, Anul 2020, Tone, 250
Piersici, Total, Olt, Anul 2021, Tone, 288
Piersici, Total, Olt, Anul 2022, Tone, 231
Piersici, Total, Olt, Anul 2023, Tone, 258
Piersici, Total, Olt, Anul 2024, Tone, 243
Piersici, Total, Valcea, Anul 2000, Tone, 97
Piersici, Total, Valcea, Anul 2001, Tone, 173
Piersici, Total, Valcea, Anul 2002, Tone, 105
Piersici, Total, Valcea, Anul 2003, Tone, 290
Piersici, Total, Valcea, Anul 2004, Tone, 1705
Piersici, Total, Valcea, Anul 2005, Tone, 414
Piersici, Total, Valcea, Anul 2006, Tone, 226
Piersici, Total, Valcea, Anul 2007, Tone, 247
Piersici, Total, Valcea, Anul 2008, Tone, 205
Piersici, Total, Valcea, Anul 2009, Tone, 230
Piersici, Total, Valcea, Anul 2010, Tone, 193
Piersici, Total, Valcea, Anul 2011, Tone, 149
Piersici, Total, Valcea, Anul 2012, Tone, 149
Piersici, Total, Valcea, Anul 2013, Tone, 161
Piersici, Total, Valcea, Anul 2014, Tone, 241
Piersici, Total, Valcea, Anul 2015, Tone, 211
Piersici, Total, Valcea, Anul 2016, Tone, 288
Piersici, Total, Valcea, Anul 2017, Tone, 155
Piersici, Total, Valcea, Anul 2018, Tone, 173
Piersici, Total, Valcea, Anul 2019, Tone, 145
Piersici, Total, Valcea, Anul 2020, Tone, 135
Piersici, Total, Valcea, Anul 2021, Tone, 137
Piersici, Total, Valcea, Anul 2022, Tone, 117
Piersici, Total, Valcea, Anul 2023, Tone, 113
Piersici, Total, Valcea, Anul 2024, Tone, 106
Piersici, Total, Arad, Anul 2000, Tone, 891
Piersici, Total, Arad, Anul 2001, Tone, 962
Piersici, Total, Arad, Anul 2002, Tone, 569
Piersici, Total, Arad, Anul 2003, Tone, 858
Piersici, Total, Arad, Anul 2004, Tone, 1045
Piersici, Total, Arad, Anul 2005, Tone, 955
Piersici, Total, Arad, Anul 2006, Tone, 767
Piersici, Total, Arad, Anul 2007, Tone, 535
Piersici, Total, Arad, Anul 2008, Tone, 660
Piersici, Total, Arad, Anul 2009, Tone, 486
Piersici, Total, Arad, Anul 2010, Tone, 614
Piersici, Total, Arad, Anul 2011, Tone, 1646
Piersici, Total, Arad, Anul 2012, Tone, 960
Piersici, Total, Arad, Anul 2013, Tone, 711
Piersici, Total, Arad, Anul 2014, Tone, 885
Piersici, Total, Arad, Anul 2015, Tone, 744
Piersici, Total, Arad, Anul 2016, Tone, 582
Piersici, Total, Arad, Anul 2017, Tone, 542
Piersici, Total, Arad, Anul 2018, Tone, 597
Piersici, Total, Arad, Anul 2019, Tone, 349
Piersici, Total, Arad, Anul 2020, Tone, 536
Piersici, Total, Arad, Anul 2021, Tone, 482
Piersici, Total, Arad, Anul 2022, Tone, 432
Piersici, Total, Arad, Anul 2023, Tone, 498
Piersici, Total, Arad, Anul 2024, Tone, 464
Piersici, Total, Caras-Severin, Anul 2000, Tone, 241
Piersici, Total, Caras-Severin, Anul 2001, Tone, 187
