Area,Year,Area harvested,Production,Yield,Temp_Medie_An,Precip_Tot_An,Zile_Inghet_An,Temp_Max_primavara_critica,Precip_primavara_critica,Inghet_primavara_critica,Umid_Sol_primavara_critica,Temp_Max_vara_crestere,Precip_vara_crestere,Inghet_vara_crestere,Umid_Sol_vara_crestere
Afghanistan,2005,2751.0,20239.0,73570.0,11.38,296.6,119.0,25.93,90.8,15.0,0.412,36.74,110.7,0.0,0.379
Afghanistan,2006,7000.0,52500.0,75000.0,12.38,420.0,99.0,32.83,92.3,15.0,0.444,36.12,93.2,0.0,0.359
Afghanistan,2007,7000.0,59500.0,85000.0,12.15,339.4,107.0,30.87,145.0,20.0,0.533,34.38,76.3,0.0,0.369
Afghanistan,2008,7000.0,56061.0,80087.0,12.04,418.9,89.0,31.84,166.8,1.0,0.428,34.73,133.8,0.0,0.388
Afghanistan,2009,8550.0,72765.0,85105.0,10.97,601.8,117.0,28.33,271.4,19.0,0.629,35.37,66.9,0.0,0.404
Afghanistan,2010,8550.0,59850.0,70000.0,12.16,700.4,91.0,30.12,160.9,9.0,0.515,33.79,322.8,0.0,0.473
Afghanistan,2011,8863.0,62041.0,70000.0,11.22,856.0,112.0,30.37,256.1,22.0,0.562,33.78,191.5,0.0,0.422
Afghanistan,2012,9148.0,70000.0,76519.0,9.02,890.1,121.0,25.43,348.7,21.0,0.773,32.96,178.8,0.0,0.486
Afghanistan,2013,10341.0,78597.0,76005.0,11.5,642.6,110.0,28.85,338.5,15.0,0.696,36.01,10.7,0.0,0.402
Afghanistan,2014,12247.0,89403.0,73000.0,10.55,838.6,119.0,26.84,399.5,28.0,0.732,34.71,75.3,0.0,0.453
Afghanistan,2015,13038.0,89733.0,68824.0,10.97,994.2,102.0,26.29,338.6,17.0,0.717,32.92,208.9,0.0,0.477
Afghanistan,2016,19365.0,140903.0,72762.0,11.9,988.9,82.0,26.32,484.0,9.0,0.708,31.79,365.0,0.0,0.586
Afghanistan,2017,26847.0,175000.0,65184.0,12.13,362.0,113.0,30.96,92.8,24.0,0.531,35.69,43.2,0.0,0.361
Afghanistan,2018,28381.0,217192.0,76527.0,12.9,231.0,87.0,30.65,79.2,2.0,0.395,36.33,25.8,0.0,0.352
Afghanistan,2019,27559.0,250324.0,90832.0,11.44,451.5,118.0,29.23,152.3,20.0,0.582,36.33,39.9,0.0,0.381
Africa,2005,128478.0,1903990.0,148196.0,18.99,763.2,0.0,27.19,280.4,0.0,0.756,29.09,19.3,0.0,0.493
Africa,2006,130743.0,2019887.0,154493.0,18.48,1458.1,0.0,27.3,619.8,0.0,0.774,29.73,10.9,0.0,0.568
Africa,2007,134942.0,2021888.0,149834.0,18.45,1315.2,0.0,27.61,326.9,0.0,0.793,29.31,115.2,0.0,0.569
Africa,2008,136337.0,2141215.0,157053.0,18.34,1193.9,0.0,26.88,338.5,0.0,0.797,29.64,7.4,0.0,0.524
Africa,2009,135063.0,2161994.0,160073.0,18.6,1270.6,0.0,31.45,421.3,0.0,0.813,29.49,1.0,0.0,0.512
Africa,2010,153508.0,2203907.0,143570.0,18.94,825.9,0.0,28.55,324.0,0.0,0.717,29.08,13.5,0.0,0.496
Africa,2011,156345.0,2316523.0,148167.0,18.56,1518.9,0.0,26.35,475.9,0.0,0.847,30.17,1.0,0.0,0.541
Africa,2012,152599.0,2366296.0,155066.0,18.63,1140.1,0.0,26.9,306.0,0.0,0.797,30.38,12.8,0.0,0.504
Africa,2013,166446.0,2726919.0,163832.0,18.93,1204.9,0.0,27.36,341.7,0.0,0.759,30.31,7.1,0.0,0.494
Africa,2014,157317.0,2556821.0,162527.0,18.69,1353.6,0.0,26.99,391.6,0.0,0.844,31.12,4.3,0.0,0.533
Africa,2015,164901.0,2877574.0,174503.0,19.13,1275.7,0.0,27.49,205.8,0.0,0.736,30.31,0.6,0.0,0.477
Africa,2016,180186.0,2731225.0,151578.0,18.94,1324.4,0.0,27.88,537.8,0.0,0.841,30.49,1.1,0.0,0.527
Africa,2017,171591.0,3084246.0,179744.0,18.51,1860.0,0.0,27.05,342.3,0.0,0.794,28.25,201.4,0.0,0.568
Africa,2018,166374.0,2867625.0,172360.0,18.14,2245.8,0.0,26.71,711.8,0.0,0.87,28.84,82.4,0.0,0.599
Africa,2019,161676.0,3132896.0,193776.0,18.9,2275.9,0.0,27.96,553.5,0.0,0.839,29.86,27.7,0.0,0.519
Albania,2005,3000.0,16000.0,53333.0,11.09,994.5,79.0,24.71,177.0,14.0,0.866,36.82,123.5,0.0,0.529
Albania,2006,5500.0,27566.0,50120.0,11.51,853.6,73.0,29.44,240.8,10.0,0.897,37.76,210.6,0.0,0.573
Albania,2007,7000.0,36000.0,51429.0,12.81,826.3,56.0,27.74,156.0,2.0,0.737,40.14,74.0,0.0,0.499
Albania,2008,6500.0,45000.0,69231.0,12.52,800.1,53.0,31.1,201.2,1.0,0.812,37.19,99.7,0.0,0.516
Albania,2009,5000.0,47202.0,94404.0,12.42,1207.2,63.0,27.0,242.8,14.0,0.864,36.48,169.7,0.0,0.564
Albania,2010,3913.0,54604.0,139545.0,12.21,1372.1,59.0,23.57,261.7,10.0,0.897,35.62,96.6,0.0,0.56
Albania,2011,3450.0,64000.0,185507.0,12.48,523.1,71.0,24.46,153.0,13.0,0.802,37.92,44.2,0.0,0.509
Albania,2012,3719.0,71300.0,191718.0,12.92,922.3,81.0,25.48,264.2,11.0,0.779,39.37,30.2,0.0,0.51
Albania,2013,3838.0,75730.0,197316.0,12.71,854.6,61.0,26.41,319.7,10.0,0.883,36.66,89.1,0.0,0.544
Albania,2014,3863.0,82060.0,212426.0,12.64,797.5,32.0,25.74,192.8,6.0,0.679,34.8,129.8,0.0,0.535
Albania,2015,4008.0,91736.0,228882.0,13.13,650.6,58.0,27.16,146.4,20.0,0.798,38.03,74.4,0.0,0.497
Albania,2016,4230.0,101532.0,240028.0,12.73,934.5,56.0,25.7,225.0,3.0,0.824,34.7,95.7,0.0,0.534
Albania,2017,4346.0,96338.0,221671.0,12.87,670.4,59.0,25.04,139.2,6.0,0.706,39.02,32.5,0.0,0.484
Albania,2018,4294.0,108375.0,252387.0,13.43,764.6,49.0,27.47,243.8,3.0,0.849,33.75,116.5,0.0,0.531
Albania,2019,4407.0,105933.0,240374.0,13.42,770.5,54.0,25.37,206.2,5.0,0.69,39.68,75.1,0.0,0.512
Algeria,2005,24279.0,199712.0,82257.0,18.4,553.5,0.0,23.87,72.4,0.0,0.539,30.91,25.5,0.0,0.37
Algeria,2006,28658.0,283242.0,98835.0,19.28,585.7,0.0,27.35,125.2,0.0,0.549,30.86,26.0,0.0,0.382
Algeria,2007,31904.0,190010.0,59557.0,18.84,861.4,0.0,26.27,295.8,0.0,0.573,32.6,26.5,0.0,0.388
Algeria,2008,33206.0,260967.0,78590.0,18.83,587.7,0.0,22.61,120.2,0.0,0.498,31.0,24.5,0.0,0.379
Algeria,2009,36616.0,267469.0,73047.0,19.13,672.1,0.0,32.09,167.8,0.0,0.567,31.96,12.7,0.0,0.372
Algeria,2010,52419.0,378637.0,72233.0,18.86,651.4,0.0,24.5,134.1,0.0,0.501,30.55,18.0,0.0,0.372
Algeria,2011,51080.0,404105.0,79112.0,19.25,700.6,0.0,26.18,175.0,0.0,0.538,32.25,26.0,0.0,0.397
Algeria,2012,48828.0,397529.0,81414.0,18.99,733.7,0.0,24.7,189.8,0.0,0.65,31.83,30.8,0.0,0.389
Algeria,2013,48064.0,455937.0,94860.0,18.73,786.5,0.0,22.86,231.8,0.0,0.563,30.66,22.4,0.0,0.399
Algeria,2014,40418.0,462815.0,114507.0,19.4,661.5,0.0,23.14,109.9,0.0,0.509,32.32,44.2,0.0,0.378
Algeria,2015,41011.0,451472.0,110086.0,19.42,479.7,0.0,29.06,90.2,0.0,0.563,31.98,44.2,0.0,0.376
Algeria,2016,46070.0,500855.0,108716.0,19.45,584.2,0.0,24.38,210.6,0.0,0.528,29.63,11.8,0.0,0.375
Algeria,2017,44620.0,494239.0,110766.0,19.53,540.8,0.0,25.83,62.0,0.0,0.53,35.46,28.7,0.0,0.369
Algeria,2018,39034.0,487808.0,124970.0,18.93,896.7,0.0,24.2,345.6,0.0,0.571,30.32,72.2,0.0,0.422
Algeria,2019,32989.0,558830.0,169399.0,19.21,472.1,0.0,22.66,129.4,0.0,0.507,32.86,23.3,0.0,0.373
Americas,2005,364986.0,9008510.0,246818.0,14.11,649.9,4.0,29.3,43.0,0.0,0.368,30.64,414.3,0.0,0.479
Americas,2006,357028.0,9024167.0,252758.0,13.71,858.3,6.0,29.47,125.4,0.0,0.374,26.43,430.2,0.0,0.518
Americas,2007,347925.0,8845340.0,254231.0,13.6,844.0,3.0,28.02,119.1,0.0,0.407,28.37,481.2,0.0,0.53
Americas,2008,342956.0,9113166.0,265724.0,13.47,733.5,8.0,30.02,63.1,1.0,0.369,27.19,494.0,0.0,0.552
Americas,2009,344438.0,9092087.0,263969.0,14.0,802.2,3.0,29.76,102.2,1.0,0.371,28.68,335.3,0.0,0.492
Americas,2010,335204.0,9045252.0,269843.0,13.11,816.3,9.0,30.36,45.6,0.0,0.425,29.09,494.0,0.0,0.54
Americas,2011,347778.0,9702017.0,278972.0,13.86,729.5,3.0,31.05,59.6,0.0,0.361,28.46,495.6,0.0,0.533
Americas,2012,343106.0,9004010.0,262426.0,13.51,717.7,2.0,29.3,56.6,0.0,0.382,28.19,476.2,0.0,0.527
Americas,2013,342460.0,10213825.0,298249.0,13.85,849.2,3.0,29.8,84.6,3.0,0.364,28.01,412.7,0.0,0.517
Americas,2014,328568.0,10588413.0,322259.0,13.65,854.7,2.0,29.26,123.1,0.0,0.391,25.84,443.0,0.0,0.57
Americas,2015,329044.0,9626415.0,292557.0,13.94,793.1,0.0,27.24,207.1,0.0,0.432,26.44,346.7,0.0,0.541
Americas,2016,322514.0,9880305.0,306353.0,13.87,895.7,3.0,30.26,136.1,0.0,0.397,24.2,518.6,0.0,0.57
Americas,2017,320504.0,10166420.0,317201.0,14.01,768.3,6.0,30.22,117.9,0.0,0.38,28.07,441.6,0.0,0.516
Americas,2018,307667.0,9410823.0,305877.0,14.05,946.8,7.0,30.01,122.6,0.0,0.393,28.82,489.8,0.0,0.541
Americas,2019,303925.0,9810144.0,322782.0,14.74,738.4,1.0,30.01,47.9,0.0,0.376,27.79,423.1,0.0,0.513
Argentina,2005,43723.0,1206210.0,275875.0,15.59,440.4,21.0,36.24,87.4,0.0,0.336,22.17,96.0,17.0,0.396
Argentina,2006,40173.0,1100000.0,273816.0,16.29,504.4,13.0,33.45,63.2,3.0,0.355,25.01,67.7,8.0,0.362
Argentina,2007,36222.0,1000000.0,276075.0,14.88,587.8,45.0,32.92,205.5,3.0,0.445,22.77,29.2,42.0,0.418
Argentina,2008,34021.0,950000.0,279239.0,16.58,390.6,21.0,32.48,68.8,4.0,0.345,25.93,46.5,14.0,0.361
Argentina,2009,31657.0,894000.0,282402.0,16.56,369.5,21.0,37.42,56.0,0.0,0.303,27.72,38.6,19.0,0.321
Argentina,2010,25213.0,720000.0,285567.0,15.48,536.3,31.0,33.4,143.4,2.0,0.417,25.64,33.1,28.0,0.383
Argentina,2011,39829.0,1150000.0,288734.0,15.82,580.6,24.0,37.3,185.0,0.0,0.393,22.5,35.4,24.0,0.433
Argentina,2012,35971.0,1050000.0,291902.0,15.8,631.0,31.0,37.12,117.1,0.0,0.368,23.25,93.3,31.0,0.386
Argentina,2013,32874.0,970000.0,295066.0,16.11,543.2,25.0,32.53,135.9,1.0,0.382,29.01,58.8,22.0,0.376
Argentina,2014,26702.0,711052.0,266292.0,15.34,797.5,15.0,33.35,258.1,1.0,0.463,24.68,135.8,14.0,0.542
Argentina,2015,26727.0,693275.0,259391.0,15.83,592.2,22.0,37.13,168.1,0.0,0.417,22.71,55.1,19.0,0.414
Argentina,2016,20495.0,458908.0,223912.0,15.46,581.6,14.0,34.52,156.4,0.0,0.392,24.64,65.9,12.0,0.489
Argentina,2017,19496.0,458908.0,235386.0,15.83,736.7,10.0,32.68,272.0,1.0,0.474,20.39,105.2,9.0,0.501
Argentina,2018,23958.0,510478.0,213072.0,16.22,619.2,20.0,38.37,137.1,0.0,0.349,26.48,74.6,20.0,0.426
Argentina,2019,22335.0,538722.0,241201.0,16.05,398.8,20.0,33.61,103.0,0.0,0.336,25.16,48.7,17.0,0.391
Armenia,2005,8686.0,90798.0,104534.0,8.08,294.5,145.0,26.55,113.5,37.0,0.484,32.71,100.5,0.0,0.468
Armenia,2006,8614.0,96268.0,111758.0,8.45,259.1,140.0,27.13,117.4,25.0,0.507,35.31,38.0,0.0,0.452
Armenia,2007,8942.0,111836.0,125068.0,7.56,366.5,159.0,27.26,115.9,48.0,0.505,32.33,139.4,0.0,0.485
Armenia,2008,8298.0,117199.0,141238.0,7.71,264.6,139.0,25.76,100.4,25.0,0.51,33.05,74.2,0.0,0.471
Armenia,2009,8811.0,120844.0,137151.0,7.12,344.7,153.0,23.71,92.6,46.0,0.494,31.69,114.3,0.0,0.475
Armenia,2010,9321.0,56487.0,60602.0,9.43,344.0,118.0,21.32,165.3,31.0,0.564,33.92,47.5,0.0,0.477
Armenia,2011,8962.0,77602.0,86590.0,6.39,494.6,162.0,24.49,187.1,31.0,0.562,34.06,144.9,0.0,0.519
Armenia,2012,9583.0,110289.0,115088.0,7.39,338.7,136.0,26.49,99.3,33.0,0.522,32.66,84.2,0.0,0.477
Armenia,2013,9715.0,111946.0,115230.0,7.2,372.5,139.0,23.56,154.8,28.0,0.547,31.13,87.5,0.0,0.494
Armenia,2014,9976.0,132627.0,132946.0,8.23,359.5,146.0,24.5,115.7,27.0,0.498,32.69,89.0,0.0,0.479
Armenia,2015,10447.0,126995.0,121561.0,8.24,369.6,158.0,23.33,144.6,43.0,0.565,34.67,64.6,0.0,0.473
Armenia,2016,10311.0,62574.0,60687.0,7.15,405.4,149.0,21.98,91.1,30.0,0.567,32.77,107.3,0.0,0.496
Armenia,2017,10617.0,116051.0,109307.0,7.85,302.0,148.0,23.98,113.7,40.0,0.555,34.18,57.5,0.0,0.472
Armenia,2018,10519.0,109939.0,104515.0,8.99,426.9,135.0,22.99,155.6,23.0,0.548,35.24,121.8,0.0,0.503
Armenia,2019,10069.0,81674.0,81114.0,8.18,308.2,155.0,24.92,116.4,45.0,0.555,35.03,83.5,0.0,0.477
Asia,2005,2988667.0,35063528.0,117322.0,-1.15,709.3,284.0,17.55,121.3,92.0,0.524,19.24,387.3,24.0,0.584
Asia,2006,2961494.0,36517275.0,123307.0,-0.45,557.9,286.0,17.31,97.9,92.0,0.512,22.14,352.8,22.0,0.53
Asia,2007,3092872.0,39278688.0,126997.0,-0.82,746.2,293.0,18.99,119.3,86.0,0.463,18.57,453.0,33.0,0.603
Asia,2008,3114445.0,41776842.0,134139.0,-1.43,671.7,309.0,18.78,92.8,91.0,0.506,18.61,358.7,45.0,0.56
Asia,2009,3202645.0,44012593.0,137426.0,-0.79,688.9,282.0,18.12,138.9,91.0,0.518,19.28,401.6,27.0,0.593
Asia,2010,3339224.0,45363388.0,135850.0,-0.83,639.1,290.0,18.87,106.2,90.0,0.496,19.68,420.1,25.0,0.604
Asia,2011,3412283.0,49481501.0,145010.0,-1.39,693.0,306.0,18.74,130.1,91.0,0.49,19.35,357.0,46.0,0.575
Asia,2012,3504682.0,51812137.0,147837.0,-1.44,721.1,291.0,19.39,134.2,91.0,0.53,19.1,452.1,22.0,0.624
Asia,2013,3559637.0,53036481.0,148994.0,-0.69,629.8,290.0,21.57,162.7,91.0,0.517,21.69,316.5,23.0,0.573
Asia,2014,3601975.0,53953463.0,149789.0,-0.72,647.4,293.0,16.16,135.9,90.0,0.501,20.81,351.4,36.0,0.557
Asia,2015,3646505.0,51860910.0,142221.0,-0.65,548.0,306.0,17.95,99.0,91.0,0.484,20.83,289.2,47.0,0.529
Asia,2016,3343281.0,54274689.0,162340.0,-0.43,619.6,289.0,18.17,179.8,91.0,0.49,23.65,284.9,22.0,0.512
Asia,2017,3147945.0,54826699.0,174167.0,-0.52,714.9,279.0,16.57,152.2,91.0,0.51,21.36,333.3,21.0,0.543
Asia,2018,3134141.0,53137673.0,169545.0,-1.14,802.7,272.0,19.92,179.6,89.0,0.543,18.65,423.6,15.0,0.631
Asia,2019,3229833.0,56379811.0,174560.0,-1.32,773.6,284.0,16.6,151.1,89.0,0.573,18.99,402.3,28.0,0.629
Australia,2005,20500.0,452650.0,220805.0,22.73,173.6,0.0,42.79,0.7,0.0,0.23,31.4,65.2,0.0,0.278
Australia,2006,20000.0,301251.0,150626.0,22.73,107.8,1.0,38.74,15.7,0.0,0.233,32.54,25.7,1.0,0.246
Australia,2007,20000.0,377980.0,188990.0,22.38,186.9,1.0,44.09,63.2,0.0,0.262,30.7,6.6,1.0,0.252
Australia,2008,16441.0,265481.0,161475.0,22.02,182.9,0.0,39.57,6.8,0.0,0.231,30.64,8.3,0.0,0.231
Australia,2009,22000.0,295134.0,134152.0,22.5,126.4,0.0,42.27,43.1,0.0,0.24,34.37,11.0,0.0,0.25
Australia,2010,16792.0,264401.0,157457.0,20.23,536.6,0.0,37.23,71.3,0.0,0.319,27.07,74.7,0.0,0.319
Australia,2011,18790.0,299778.0,159541.0,21.14,443.8,0.0,34.92,54.0,0.0,0.339,30.29,45.6,0.0,0.312
Australia,2012,18056.0,289064.0,160093.0,21.41,221.8,1.0,39.01,70.6,0.0,0.326,31.12,1.2,1.0,0.273
Australia,2013,18015.0,288878.0,160354.0,22.86,179.6,0.0,40.34,89.3,0.0,0.262,35.01,23.6,0.0,0.308
Australia,2014,16704.0,266771.0,159705.0,22.15,224.6,0.0,40.82,106.2,0.0,0.283,28.97,12.0,0.0,0.301
Australia,2015,18508.0,295196.0,159496.0,22.03,159.5,1.0,43.32,12.7,0.0,0.247,33.01,6.4,1.0,0.243
Australia,2016,19333.0,308298.0,159467.0,22.47,113.8,1.0,41.28,17.0,0.0,0.234,29.42,18.9,1.0,0.244
Australia,2017,19668.0,313730.0,159513.0,23.06,48.6,0.0,41.89,1.0,0.0,0.23,33.29,2.9,0.0,0.23
Australia,2018,16818.0,268355.0,159564.0,22.92,44.8,0.0,39.4,8.0,0.0,0.231,32.41,0.5,0.0,0.23
Australia,2019,16612.0,265150.0,159614.0,23.19,15.6,0.0,43.63,8.0,0.0,0.231,31.14,0.2,0.0,0.23
Australia and New Zealand,2005,31482.0,976650.0,310225.0,22.73,173.6,0.0,42.79,0.7,0.0,0.23,31.4,65.2,0.0,0.278
Australia and New Zealand,2006,29720.0,655251.0,220475.0,22.73,107.8,1.0,38.74,15.7,0.0,0.233,32.54,25.7,1.0,0.246
Australia and New Zealand,2007,29247.0,798980.0,273184.0,22.38,186.9,1.0,44.09,63.2,0.0,0.262,30.7,6.6,1.0,0.252
Australia and New Zealand,2008,25273.0,711481.0,281518.0,22.02,182.9,0.0,39.57,6.8,0.0,0.231,30.64,8.3,0.0,0.231
Australia and New Zealand,2009,31284.0,726134.0,232110.0,22.5,126.4,0.0,42.27,43.1,0.0,0.24,34.37,11.0,0.0,0.25
Australia and New Zealand,2010,26172.0,708555.0,270730.0,20.23,536.6,0.0,37.23,71.3,0.0,0.319,27.07,74.7,0.0,0.319
Australia and New Zealand,2011,27785.0,739196.0,266041.0,21.14,443.8,0.0,34.92,54.0,0.0,0.339,30.29,45.6,0.0,0.312
Australia and New Zealand,2012,26901.0,726171.0,269942.0,21.41,221.8,1.0,39.01,70.6,0.0,0.326,31.12,1.2,1.0,0.273
Australia and New Zealand,2013,26899.0,733056.0,272522.0,22.86,179.6,0.0,40.34,89.3,0.0,0.262,35.01,23.6,0.0,0.308
Australia and New Zealand,2014,25121.0,756771.0,301250.0,22.15,224.6,0.0,40.82,106.2,0.0,0.283,28.97,12.0,0.0,0.301
Australia and New Zealand,2015,28507.0,835196.0,292979.0,22.03,159.5,1.0,43.32,12.7,0.0,0.247,33.01,6.4,1.0,0.243
Australia and New Zealand,2016,29462.0,858298.0,291324.0,22.47,113.8,1.0,41.28,17.0,0.0,0.234,29.42,18.9,1.0,0.244
Australia and New Zealand,2017,28283.0,783730.0,277103.0,23.06,48.6,0.0,41.89,1.0,0.0,0.23,33.29,2.9,0.0,0.23
Australia and New Zealand,2018,25412.0,748355.0,294489.0,22.92,44.8,0.0,39.4,8.0,0.0,0.231,32.41,0.5,0.0,0.23
Australia and New Zealand,2019,26372.0,818756.0,310464.0,23.19,15.6,0.0,43.63,8.0,0.0,0.231,31.14,0.2,0.0,0.23
Austria,2005,,452607.0,,3.83,1292.0,161.0,24.57,289.0,46.0,0.841,26.99,555.0,0.0,0.789
Austria,2006,,509139.0,,4.75,1194.9,156.0,20.72,333.6,47.0,0.868,26.77,524.8,1.0,0.799
Austria,2007,,477882.0,,5.29,1302.3,163.0,22.82,227.2,37.0,0.784,27.6,462.2,0.0,0.677
Austria,2008,,551356.0,,5.39,1301.6,159.0,24.66,259.5,44.0,0.813,25.67,599.5,0.0,0.798
Austria,2009,,485609.0,,4.82,1477.8,157.0,23.22,314.4,38.0,0.854,26.74,660.7,0.0,0.847
Austria,2010,,270805.0,,3.96,1157.6,175.0,19.85,256.7,50.0,0.815,27.37,508.8,0.0,0.76
Austria,2011,,302810.0,,5.65,995.2,170.0,22.24,191.7,45.0,0.744,30.34,429.1,0.0,0.691
Austria,2012,,262108.0,,4.89,1302.7,172.0,23.46,204.0,50.0,0.786,29.03,545.9,1.0,0.746
Austria,2013,,234585.0,,4.58,1101.4,168.0,20.63,291.5,46.0,0.852,29.47,350.4,0.0,0.722
Austria,2014,,310339.0,,6.15,1287.3,146.0,23.63,330.3,38.0,0.772,25.92,470.4,0.0,0.742
Austria,2015,,287599.0,,5.86,1057.0,161.0,22.04,296.0,47.0,0.814,28.48,353.0,0.0,0.72
Austria,2016,,101667.0,,5.36,1358.1,165.0,22.01,288.8,44.0,0.817,26.22,580.0,0.0,0.833
Austria,2017,,185244.0,,5.16,1388.0,162.0,23.43,304.2,44.0,0.822,28.08,551.4,0.0,0.767
Austria,2018,6740.0,387950.0,575593.0,6.09,1210.1,142.0,22.99,246.3,36.0,0.812,25.08,444.0,0.0,0.725
Austria,2019,6590.0,239210.0,362989.0,5.88,1202.2,151.0,18.93,315.4,46.0,0.834,29.67,290.5,0.0,0.655
Azerbaijan,2005,20533.0,163057.0,79412.0,17.58,154.5,19.0,36.44,68.4,1.0,0.396,44.48,22.1,0.0,0.371
Azerbaijan,2006,19599.0,178350.0,91000.0,17.46,163.2,40.0,36.71,57.8,0.0,0.404,44.43,9.0,0.0,0.37
Azerbaijan,2007,22498.0,187003.0,83120.0,17.04,140.2,23.0,40.68,48.0,1.0,0.387,42.55,25.9,0.0,0.371
Azerbaijan,2008,22846.0,205021.0,89740.0,16.79,123.8,61.0,39.89,26.9,0.0,0.385,41.89,28.1,0.0,0.372
Azerbaijan,2009,23258.0,204237.0,87814.0,16.79,255.8,21.0,35.11,53.0,5.0,0.401,42.76,43.2,0.0,0.371
Azerbaijan,2010,23934.0,211665.0,88437.0,17.68,318.7,19.0,33.98,180.6,2.0,0.51,44.15,36.4,0.0,0.385
Azerbaijan,2011,25121.0,223067.0,88797.0,15.44,220.6,60.0,32.78,62.2,9.0,0.421,44.53,29.1,0.0,0.372
Azerbaijan,2012,25836.0,234771.0,90870.0,17.02,172.5,62.0,38.64,42.7,12.0,0.413,42.27,47.0,0.0,0.373
Azerbaijan,2013,26301.0,246685.0,93793.0,16.79,182.5,39.0,34.23,56.0,3.0,0.409,41.09,44.9,0.0,0.377
Azerbaijan,2014,27173.0,252327.0,92859.0,17.16,130.2,29.0,37.97,21.4,1.0,0.371,44.33,14.1,0.0,0.368
Azerbaijan,2015,28090.0,256398.0,91277.0,16.68,251.0,22.0,42.45,77.3,2.0,0.472,44.59,16.2,0.0,0.372
Azerbaijan,2016,28277.0,254296.0,89930.0,16.25,370.0,43.0,39.34,83.9,0.0,0.45,42.53,33.8,0.0,0.376
Azerbaijan,2017,28401.0,275093.0,96860.0,16.74,333.4,39.0,36.54,73.2,0.0,0.476,44.23,56.6,0.0,0.382
Azerbaijan,2018,28647.0,277158.0,96749.0,17.35,396.1,15.0,35.35,139.4,1.0,0.51,46.09,54.1,0.0,0.384
Azerbaijan,2019,29004.0,292736.0,100930.0,17.19,327.3,10.0,37.74,148.7,0.0,0.52,43.29,46.0,0.0,0.381
Belarus,2005,64816.0,232656.0,35895.0,5.71,736.8,156.0,26.93,254.7,42.0,0.719,28.4,256.8,0.0,0.593
Belarus,2006,64857.0,488785.0,75363.0,5.75,656.7,140.0,24.22,163.8,40.0,0.562,31.93,326.3,0.0,0.46
Belarus,2007,63600.0,262928.0,41341.0,6.87,650.7,142.0,28.54,124.6,33.0,0.631,34.53,234.4,0.0,0.432
Belarus,2008,63836.0,379809.0,59498.0,7.0,780.0,133.0,22.84,275.3,31.0,0.647,32.91,234.6,0.0,0.491
Belarus,2009,62900.0,431573.0,68613.0,5.73,905.9,142.0,23.01,153.9,38.0,0.642,28.57,362.3,0.0,0.574
Belarus,2010,62011.0,525552.0,84751.0,5.48,877.9,140.0,22.4,206.7,27.0,0.77,33.43,320.8,0.0,0.647
Belarus,2011,60102.0,190829.0,31751.0,6.2,606.7,163.0,24.89,112.3,39.0,0.689,29.05,279.6,0.0,0.498
Belarus,2012,58391.0,511471.0,87594.0,5.51,886.8,150.0,26.06,199.6,40.0,0.646,31.41,323.9,0.0,0.518
Belarus,2013,57572.0,311495.0,54105.0,6.04,680.9,154.0,25.94,199.8,47.0,0.716,30.25,179.5,0.0,0.54
Belarus,2014,57323.0,512641.0,89430.0,6.91,591.2,152.0,27.16,215.0,34.0,0.598,35.01,211.8,0.0,0.457
Belarus,2015,54411.0,354817.0,65211.0,7.85,520.6,136.0,25.45,146.7,36.0,0.537,34.94,80.4,0.0,0.357
Belarus,2016,52797.0,508816.0,96372.0,6.72,770.5,163.0,24.75,166.1,32.0,0.657,31.68,199.8,0.0,0.433
Belarus,2017,51752.0,317078.0,61269.0,6.2,859.0,149.0,23.85,189.3,37.0,0.752,31.42,253.1,0.0,0.512
Belarus,2018,52764.0,700198.0,132704.0,6.47,697.7,143.0,27.02,126.1,35.0,0.759,27.96,296.6,0.0,0.527
Belarus,2019,51537.0,336697.0,65331.0,7.82,654.1,137.0,24.24,155.2,34.0,0.615,30.95,231.4,0.0,0.423
Belgium,2005,8900.0,324960.0,365124.0,9.88,724.5,66.0,28.34,163.8,13.0,0.637,29.77,221.5,0.0,0.544
Belgium,2006,8600.0,357500.0,415698.0,10.1,791.5,76.0,23.07,224.9,23.0,0.618,33.09,232.5,0.0,0.528
Belgium,2007,8500.0,358000.0,421176.0,10.29,880.2,39.0,25.71,158.0,4.0,0.631,28.37,301.3,0.0,0.574
Belgium,2008,8100.0,335000.0,413580.0,9.54,842.6,64.0,24.6,255.2,14.0,0.68,27.02,246.6,0.0,0.619
Belgium,2009,7700.0,310600.0,403377.0,9.51,763.3,74.0,26.27,184.5,10.0,0.677,28.76,175.1,0.0,0.58
Belgium,2010,7730.0,343980.0,444994.0,8.32,799.9,101.0,24.34,121.1,16.0,0.649,30.42,235.6,0.0,0.54
Belgium,2011,7752.0,228405.0,294640.0,10.34,698.5,50.0,24.79,58.3,12.0,0.636,30.82,265.4,0.0,0.536
Belgium,2012,7100.0,220400.0,310423.0,9.47,873.8,55.0,25.7,167.5,11.0,0.637,29.83,278.0,0.0,0.59
Belgium,2013,7100.0,228900.0,322394.0,8.94,724.2,91.0,22.5,168.0,33.0,0.672,30.47,164.6,0.0,0.589
Belgium,2014,7100.0,318400.0,448451.0,10.61,781.4,31.0,23.38,106.1,6.0,0.613,31.7,311.8,0.0,0.547
