An,Judet,Specie_Pomi,Nr_Pomi,Tone_Totale,Kg_per_Pom
 Anul 2011, Olt,Meri,239206,258,18
 Anul 2011, Olt,Meri,239206,258,13
 Anul 2011, Olt,Meri,239206,258,16
 Anul 2011, Olt,Meri,239206,2675,23
 Anul 2011, Olt,Meri,239206,2675,30
 Anul 2011, Olt,Meri,239206,2675,17
 Anul 2011, Olt,Meri,239206,2675,18
 Anul 2011, Olt,Meri,239206,2675,13
 Anul 2011, Olt,Meri,239206,2675,16
 Anul 2011, Olt,Meri,239206,513,23
 Anul 2011, Olt,Meri,239206,513,30
 Anul 2011, Olt,Meri,239206,513,17
 Anul 2011, Olt,Meri,239206,513,18
 Anul 2011, Olt,Meri,239206,513,13
 Anul 2011, Olt,Meri,239206,513,16
 Anul 2012, Olt,Meri,255912,24080,16
 Anul 2012, Olt,Meri,255912,24080,12
 Anul 2012, Olt,Meri,255912,24080,16
 Anul 2012, Olt,Meri,255912,24080,17
 Anul 2012, Olt,Meri,255912,24080,10
 Anul 2012, Olt,Meri,255912,24080,16
 Anul 2012, Olt,Meri,255912,3197,16
 Anul 2012, Olt,Meri,255912,3197,12
 Anul 2012, Olt,Meri,255912,3197,16
 Anul 2012, Olt,Meri,255912,3197,17
 Anul 2012, Olt,Meri,255912,3197,10
 Anul 2012, Olt,Meri,255912,3197,16
 Anul 2012, Olt,Meri,255912,1005,16
 Anul 2012, Olt,Meri,255912,1005,12
 Anul 2012, Olt,Meri,255912,1005,16
 Anul 2012, Olt,Meri,255912,1005,17
 Anul 2012, Olt,Meri,255912,1005,10
 Anul 2012, Olt,Meri,255912,1005,16
 Anul 2012, Olt,Meri,255912,247,16
 Anul 2012, Olt,Meri,255912,247,12
 Anul 2012, Olt,Meri,255912,247,16
 Anul 2012, Olt,Meri,255912,247,17
 Anul 2012, Olt,Meri,255912,247,10
 Anul 2012, Olt,Meri,255912,247,16
 Anul 2012, Olt,Meri,255912,2040,16
 Anul 2012, Olt,Meri,255912,2040,12
 Anul 2012, Olt,Meri,255912,2040,16
 Anul 2012, Olt,Meri,255912,2040,17
 Anul 2012, Olt,Meri,255912,2040,10
 Anul 2012, Olt,Meri,255912,2040,16
 Anul 2012, Olt,Meri,255912,523,16
 Anul 2012, Olt,Meri,255912,523,12
 Anul 2012, Olt,Meri,255912,523,16
 Anul 2012, Olt,Meri,255912,523,17
 Anul 2012, Olt,Meri,255912,523,10
 Anul 2012, Olt,Meri,255912,523,16
 Anul 2013, Olt,Meri,256090,28454,19
 Anul 2013, Olt,Meri,256090,28454,17
 Anul 2013, Olt,Meri,256090,28454,19
 Anul 2013, Olt,Meri,256090,28454,16
 Anul 2013, Olt,Meri,256090,28454,10
 Anul 2013, Olt,Meri,256090,28454,17
 Anul 2013, Olt,Meri,256090,4357,19
 Anul 2013, Olt,Meri,256090,4357,17
 Anul 2013, Olt,Meri,256090,4357,19
 Anul 2013, Olt,Meri,256090,4357,16
 Anul 2013, Olt,Meri,256090,4357,10
 Anul 2013, Olt,Meri,256090,4357,17
 Anul 2013, Olt,Meri,256090,1201,19
 Anul 2013, Olt,Meri,256090,1201,17
 Anul 2013, Olt,Meri,256090,1201,19
 Anul 2013, Olt,Meri,256090,1201,16
 Anul 2013, Olt,Meri,256090,1201,10
 Anul 2013, Olt,Meri,256090,1201,17
 Anul 2013, Olt,Meri,256090,259,19
 Anul 2013, Olt,Meri,256090,259,17
 Anul 2013, Olt,Meri,256090,259,19
 Anul 2013, Olt,Meri,256090,259,16
 Anul 2013, Olt,Meri,256090,259,10
 Anul 2013, Olt,Meri,256090,259,17
 Anul 2013, Olt,Meri,256090,2063,19
 Anul 2013, Olt,Meri,256090,2063,17
 Anul 2013, Olt,Meri,256090,2063,19
 Anul 2013, Olt,Meri,256090,2063,16
 Anul 2013, Olt,Meri,256090,2063,10
 Anul 2013, Olt,Meri,256090,2063,17
 Anul 2013, Olt,Meri,256090,538,19
 Anul 2013, Olt,Meri,256090,538,17
 Anul 2013, Olt,Meri,256090,538,19
 Anul 2013, Olt,Meri,256090,538,16
 Anul 2013, Olt,Meri,256090,538,10
 Anul 2013, Olt,Meri,256090,538,17
 Anul 2014, Olt,Meri,355794,22426,14
 Anul 2014, Olt,Meri,355794,22426,14
 Anul 2014, Olt,Meri,355794,22426,23
 Anul 2014, Olt,Meri,355794,22426,24
 Anul 2014, Olt,Meri,355794,22426,13
 Anul 2014, Olt,Meri,355794,22426,21
 Anul 2014, Olt,Meri,355794,5137,14
 Anul 2014, Olt,Meri,355794,5137,14
 Anul 2014, Olt,Meri,355794,5137,23
 Anul 2014, Olt,Meri,355794,5137,24
 Anul 2014, Olt,Meri,355794,5137,13
 Anul 2014, Olt,Meri,355794,5137,21
 Anul 2014, Olt,Meri,355794,1324,14
 Anul 2014, Olt,Meri,355794,1324,14
 Anul 2014, Olt,Meri,355794,1324,23
 Anul 2014, Olt,Meri,355794,1324,24
 Anul 2014, Olt,Meri,355794,1324,13
 Anul 2014, Olt,Meri,355794,1324,21
 Anul 2014, Olt,Meri,355794,339,14
 Anul 2014, Olt,Meri,355794,339,14
 Anul 2014, Olt,Meri,355794,339,23
 Anul 2014, Olt,Meri,355794,339,24
 Anul 2014, Olt,Meri,355794,339,13
 Anul 2014, Olt,Meri,355794,339,21
 Anul 2014, Olt,Meri,355794,2520,14
 Anul 2014, Olt,Meri,355794,2520,14
 Anul 2014, Olt,Meri,355794,2520,23
 Anul 2014, Olt,Meri,355794,2520,24
 Anul 2014, Olt,Meri,355794,2520,13
 Anul 2014, Olt,Meri,355794,2520,21
 Anul 2014, Olt,Meri,355794,676,14
 Anul 2014, Olt,Meri,355794,676,14
 Anul 2014, Olt,Meri,355794,676,23
 Anul 2014, Olt,Meri,355794,676,24
 Anul 2014, Olt,Meri,355794,676,13
 Anul 2014, Olt,Meri,355794,676,21
 Anul 2015, Olt,Meri,431588,27696,17
 Anul 2015, Olt,Meri,431588,27696,13
 Anul 2015, Olt,Meri,431588,27696,14
 Anul 2015, Olt,Meri,431588,27696,22
 Anul 2015, Olt,Meri,431588,27696,11
 Anul 2015, Olt,Meri,431588,27696,22
 Anul 2015, Olt,Meri,431588,5747,17
 Anul 2015, Olt,Meri,431588,5747,13
 Anul 2015, Olt,Meri,431588,5747,14
 Anul 2015, Olt,Meri,431588,5747,22
 Anul 2015, Olt,Meri,431588,5747,11
 Anul 2015, Olt,Meri,431588,5747,22
 Anul 2015, Olt,Meri,431588,821,17
 Anul 2015, Olt,Meri,431588,821,13
 Anul 2015, Olt,Meri,431588,821,14
 Anul 2015, Olt,Meri,431588,821,22
 Anul 2015, Olt,Meri,431588,821,11
 Anul 2015, Olt,Meri,431588,821,22
 Anul 2015, Olt,Meri,431588,318,17
 Anul 2015, Olt,Meri,431588,318,13
 Anul 2015, Olt,Meri,431588,318,14
 Anul 2015, Olt,Meri,431588,318,22
 Anul 2015, Olt,Meri,431588,318,11
 Anul 2015, Olt,Meri,431588,318,22
 Anul 2015, Olt,Meri,431588,2221,17
 Anul 2015, Olt,Meri,431588,2221,13
 Anul 2015, Olt,Meri,431588,2221,14
 Anul 2015, Olt,Meri,431588,2221,22
 Anul 2015, Olt,Meri,431588,2221,11
 Anul 2015, Olt,Meri,431588,2221,22
 Anul 2015, Olt,Meri,431588,723,17
 Anul 2015, Olt,Meri,431588,723,13
 Anul 2015, Olt,Meri,431588,723,14
 Anul 2015, Olt,Meri,431588,723,22
 Anul 2015, Olt,Meri,431588,723,11
 Anul 2015, Olt,Meri,431588,723,22
 Anul 2016, Olt,Meri,424213,27490,17
 Anul 2016, Olt,Meri,424213,27490,14
 Anul 2016, Olt,Meri,424213,27490,14
 Anul 2016, Olt,Meri,424213,27490,28
 Anul 2016, Olt,Meri,424213,27490,11
 Anul 2016, Olt,Meri,424213,27490,21
 Anul 2016, Olt,Meri,424213,5858,17
 Anul 2016, Olt,Meri,424213,5858,14
 Anul 2016, Olt,Meri,424213,5858,14
 Anul 2016, Olt,Meri,424213,5858,28
 Anul 2016, Olt,Meri,424213,5858,11
 Anul 2016, Olt,Meri,424213,5858,21
 Anul 2016, Olt,Meri,424213,809,17
 Anul 2016, Olt,Meri,424213,809,14
 Anul 2016, Olt,Meri,424213,809,14
 Anul 2016, Olt,Meri,424213,809,28
 Anul 2016, Olt,Meri,424213,809,11
 Anul 2016, Olt,Meri,424213,809,21
 Anul 2016, Olt,Meri,424213,432,17
 Anul 2016, Olt,Meri,424213,432,14
 Anul 2016, Olt,Meri,424213,432,14
 Anul 2016, Olt,Meri,424213,432,28
 Anul 2016, Olt,Meri,424213,432,11
 Anul 2016, Olt,Meri,424213,432,21
 Anul 2016, Olt,Meri,424213,2216,17
 Anul 2016, Olt,Meri,424213,2216,14
 Anul 2016, Olt,Meri,424213,2216,14
 Anul 2016, Olt,Meri,424213,2216,28
 Anul 2016, Olt,Meri,424213,2216,11
 Anul 2016, Olt,Meri,424213,2216,21
 Anul 2016, Olt,Meri,424213,722,17
 Anul 2016, Olt,Meri,424213,722,14
 Anul 2016, Olt,Meri,424213,722,14
 Anul 2016, Olt,Meri,424213,722,28
 Anul 2016, Olt,Meri,424213,722,11
 Anul 2016, Olt,Meri,424213,722,21
 Anul 2017, Olt,Meri,414844,24599,16
 Anul 2017, Olt,Meri,414844,24599,10
 Anul 2017, Olt,Meri,414844,24599,18
 Anul 2017, Olt,Meri,414844,24599,19
 Anul 2017, Olt,Meri,414844,24599,8
 Anul 2017, Olt,Meri,414844,24599,33
 Anul 2017, Olt,Meri,414844,3997,16
 Anul 2017, Olt,Meri,414844,3997,10
 Anul 2017, Olt,Meri,414844,3997,18
 Anul 2017, Olt,Meri,414844,3997,19
 Anul 2017, Olt,Meri,414844,3997,8
 Anul 2017, Olt,Meri,414844,3997,33
 Anul 2017, Olt,Meri,414844,1054,16
 Anul 2017, Olt,Meri,414844,1054,10
 Anul 2017, Olt,Meri,414844,1054,18
 Anul 2017, Olt,Meri,414844,1054,19
 Anul 2017, Olt,Meri,414844,1054,8
 Anul 2017, Olt,Meri,414844,1054,33
 Anul 2017, Olt,Meri,414844,279,16
 Anul 2017, Olt,Meri,414844,279,10
 Anul 2017, Olt,Meri,414844,279,18
 Anul 2017, Olt,Meri,414844,279,19
 Anul 2017, Olt,Meri,414844,279,8
 Anul 2017, Olt,Meri,414844,279,33
 Anul 2017, Olt,Meri,414844,1641,16
 Anul 2017, Olt,Meri,414844,1641,10
 Anul 2017, Olt,Meri,414844,1641,18
 Anul 2017, Olt,Meri,414844,1641,19
 Anul 2017, Olt,Meri,414844,1641,8
 Anul 2017, Olt,Meri,414844,1641,33
 Anul 2017, Olt,Meri,414844,1058,16
 Anul 2017, Olt,Meri,414844,1058,10
 Anul 2017, Olt,Meri,414844,1058,18
 Anul 2017, Olt,Meri,414844,1058,19
 Anul 2017, Olt,Meri,414844,1058,8
 Anul 2017, Olt,Meri,414844,1058,33
 Anul 2018, Olt,Meri,383244,41510,27
 Anul 2018, Olt,Meri,383244,41510,17
 Anul 2018, Olt,Meri,383244,41510,20
 Anul 2018, Olt,Meri,383244,41510,21
 Anul 2018, Olt,Meri,383244,41510,17
 Anul 2018, Olt,Meri,383244,41510,34
 Anul 2018, Olt,Meri,383244,6657,27
 Anul 2018, Olt,Meri,383244,6657,17
 Anul 2018, Olt,Meri,383244,6657,20
 Anul 2018, Olt,Meri,383244,6657,21
 Anul 2018, Olt,Meri,383244,6657,17
 Anul 2018, Olt,Meri,383244,6657,34
 Anul 2018, Olt,Meri,383244,1173,27
 Anul 2018, Olt,Meri,383244,1173,17
 Anul 2018, Olt,Meri,383244,1173,20
 Anul 2018, Olt,Meri,383244,1173,21
 Anul 2018, Olt,Meri,383244,1173,17
 Anul 2018, Olt,Meri,383244,1173,34
 Anul 2018, Olt,Meri,383244,324,27
 Anul 2018, Olt,Meri,383244,324,17
 Anul 2018, Olt,Meri,383244,324,20
 Anul 2018, Olt,Meri,383244,324,21
 Anul 2018, Olt,Meri,383244,324,17
 Anul 2018, Olt,Meri,383244,324,34
 Anul 2018, Olt,Meri,383244,3431,27
 Anul 2018, Olt,Meri,383244,3431,17
 Anul 2018, Olt,Meri,383244,3431,20
 Anul 2018, Olt,Meri,383244,3431,21
 Anul 2018, Olt,Meri,383244,3431,17
 Anul 2018, Olt,Meri,383244,3431,34
 Anul 2018, Olt,Meri,383244,1143,27
 Anul 2018, Olt,Meri,383244,1143,17
 Anul 2018, Olt,Meri,383244,1143,20
 Anul 2018, Olt,Meri,383244,1143,21
 Anul 2018, Olt,Meri,383244,1143,17
 Anul 2018, Olt,Meri,383244,1143,34
 Anul 2019, Olt,Meri,362907,38957,26
 Anul 2019, Olt,Meri,362907,38957,15
 Anul 2019, Olt,Meri,362907,38957,15
 Anul 2019, Olt,Meri,362907,38957,17
 Anul 2019, Olt,Meri,362907,38957,15
 Anul 2019, Olt,Meri,362907,38957,31
 Anul 2019, Olt,Meri,362907,5296,26
 Anul 2019, Olt,Meri,362907,5296,15
 Anul 2019, Olt,Meri,362907,5296,15
 Anul 2019, Olt,Meri,362907,5296,17
 Anul 2019, Olt,Meri,362907,5296,15
 Anul 2019, Olt,Meri,362907,5296,31
 Anul 2019, Olt,Meri,362907,879,26
 Anul 2019, Olt,Meri,362907,879,15
 Anul 2019, Olt,Meri,362907,879,15
 Anul 2019, Olt,Meri,362907,879,17
 Anul 2019, Olt,Meri,362907,879,15
 Anul 2019, Olt,Meri,362907,879,31
 Anul 2019, Olt,Meri,362907,258,26
 Anul 2019, Olt,Meri,362907,258,15
 Anul 2019, Olt,Meri,362907,258,15
 Anul 2019, Olt,Meri,362907,258,17
 Anul 2019, Olt,Meri,362907,258,15
 Anul 2019, Olt,Meri,362907,258,31
 Anul 2019, Olt,Meri,362907,2901,26
 Anul 2019, Olt,Meri,362907,2901,15
 Anul 2019, Olt,Meri,362907,2901,15
 Anul 2019, Olt,Meri,362907,2901,17
 Anul 2019, Olt,Meri,362907,2901,15
 Anul 2019, Olt,Meri,362907,2901,31
 Anul 2019, Olt,Meri,362907,1044,26
 Anul 2019, Olt,Meri,362907,1044,15
 Anul 2019, Olt,Meri,362907,1044,15
 Anul 2019, Olt,Meri,362907,1044,17
 Anul 2019, Olt,Meri,362907,1044,15
 Anul 2019, Olt,Meri,362907,1044,31
 Anul 2020, Olt,Meri,379628,39342,26
 Anul 2020, Olt,Meri,379628,39342,14
 Anul 2020, Olt,Meri,379628,39342,13
 Anul 2020, Olt,Meri,379628,39342,16
 Anul 2020, Olt,Meri,379628,39342,14
 Anul 2020, Olt,Meri,379628,39342,31
 Anul 2020, Olt,Meri,379628,5467,26
 Anul 2020, Olt,Meri,379628,5467,14
 Anul 2020, Olt,Meri,379628,5467,13
 Anul 2020, Olt,Meri,379628,5467,16
 Anul 2020, Olt,Meri,379628,5467,14
 Anul 2020, Olt,Meri,379628,5467,31
 Anul 2020, Olt,Meri,379628,765,26
 Anul 2020, Olt,Meri,379628,765,14
 Anul 2020, Olt,Meri,379628,765,13
 Anul 2020, Olt,Meri,379628,765,16
 Anul 2020, Olt,Meri,379628,765,14
 Anul 2020, Olt,Meri,379628,765,31
 Anul 2020, Olt,Meri,379628,250,26
 Anul 2020, Olt,Meri,379628,250,14
 Anul 2020, Olt,Meri,379628,250,13
 Anul 2020, Olt,Meri,379628,250,16
 Anul 2020, Olt,Meri,379628,250,14
 Anul 2020, Olt,Meri,379628,250,31
 Anul 2020, Olt,Meri,379628,2746,26
 Anul 2020, Olt,Meri,379628,2746,14
 Anul 2020, Olt,Meri,379628,2746,13
 Anul 2020, Olt,Meri,379628,2746,16
 Anul 2020, Olt,Meri,379628,2746,14
 Anul 2020, Olt,Meri,379628,2746,31
 Anul 2020, Olt,Meri,379628,981,26
 Anul 2020, Olt,Meri,379628,981,14
 Anul 2020, Olt,Meri,379628,981,13
 Anul 2020, Olt,Meri,379628,981,16
 Anul 2020, Olt,Meri,379628,981,14
 Anul 2020, Olt,Meri,379628,981,31
 Anul 2021, Olt,Meri,328186,43756,29
 Anul 2021, Olt,Meri,328186,43756,18
 Anul 2021, Olt,Meri,328186,43756,13
 Anul 2021, Olt,Meri,328186,43756,17
 Anul 2021, Olt,Meri,328186,43756,14
 Anul 2021, Olt,Meri,328186,43756,32
 Anul 2021, Olt,Meri,328186,5829,29
 Anul 2021, Olt,Meri,328186,5829,18
 Anul 2021, Olt,Meri,328186,5829,13
 Anul 2021, Olt,Meri,328186,5829,17
 Anul 2021, Olt,Meri,328186,5829,14
 Anul 2021, Olt,Meri,328186,5829,32
 Anul 2021, Olt,Meri,328186,763,29
 Anul 2021, Olt,Meri,328186,763,18
 Anul 2021, Olt,Meri,328186,763,13
 Anul 2021, Olt,Meri,328186,763,17
 Anul 2021, Olt,Meri,328186,763,14
 Anul 2021, Olt,Meri,328186,763,32
 Anul 2021, Olt,Meri,328186,288,29
 Anul 2021, Olt,Meri,328186,288,18
 Anul 2021, Olt,Meri,328186,288,13
 Anul 2021, Olt,Meri,328186,288,17
 Anul 2021, Olt,Meri,328186,288,14
 Anul 2021, Olt,Meri,328186,288,32
 Anul 2021, Olt,Meri,328186,2734,29
 Anul 2021, Olt,Meri,328186,2734,18
 Anul 2021, Olt,Meri,328186,2734,13
 Anul 2021, Olt,Meri,328186,2734,17
 Anul 2021, Olt,Meri,328186,2734,14
 Anul 2021, Olt,Meri,328186,2734,32
 Anul 2021, Olt,Meri,328186,1009,29
 Anul 2021, Olt,Meri,328186,1009,18
 Anul 2021, Olt,Meri,328186,1009,13
 Anul 2021, Olt,Meri,328186,1009,17
 Anul 2021, Olt,Meri,328186,1009,14
 Anul 2021, Olt,Meri,328186,1009,32
 Anul 2022, Olt,Meri,319373,35165,23
 Anul 2022, Olt,Meri,319373,35165,15
 Anul 2022, Olt,Meri,319373,35165,11
 Anul 2022, Olt,Meri,319373,35165,15
 Anul 2022, Olt,Meri,319373,35165,11
 Anul 2022, Olt,Meri,319373,35165,30
 Anul 2022, Olt,Meri,319373,4852,23
 Anul 2022, Olt,Meri,319373,4852,15
 Anul 2022, Olt,Meri,319373,4852,11
 Anul 2022, Olt,Meri,319373,4852,15
 Anul 2022, Olt,Meri,319373,4852,11
 Anul 2022, Olt,Meri,319373,4852,30
 Anul 2022, Olt,Meri,319373,646,23
 Anul 2022, Olt,Meri,319373,646,15
 Anul 2022, Olt,Meri,319373,646,11
 Anul 2022, Olt,Meri,319373,646,15
 Anul 2022, Olt,Meri,319373,646,11
 Anul 2022, Olt,Meri,319373,646,30
 Anul 2022, Olt,Meri,319373,231,23
 Anul 2022, Olt,Meri,319373,231,15
 Anul 2022, Olt,Meri,319373,231,11
 Anul 2022, Olt,Meri,319373,231,15
 Anul 2022, Olt,Meri,319373,231,11
 Anul 2022, Olt,Meri,319373,231,30
 Anul 2022, Olt,Meri,319373,2296,23
 Anul 2022, Olt,Meri,319373,2296,15
 Anul 2022, Olt,Meri,319373,2296,11
 Anul 2022, Olt,Meri,319373,2296,15
 Anul 2022, Olt,Meri,319373,2296,11
 Anul 2022, Olt,Meri,319373,2296,30
 Anul 2022, Olt,Meri,319373,976,23
 Anul 2022, Olt,Meri,319373,976,15
 Anul 2022, Olt,Meri,319373,976,11
 Anul 2022, Olt,Meri,319373,976,15
 Anul 2022, Olt,Meri,319373,976,11
 Anul 2022, Olt,Meri,319373,976,30
 Anul 2023, Olt,Meri,323411,34170,22
 Anul 2023, Olt,Meri,323411,34170,15
 Anul 2023, Olt,Meri,323411,34170,11
 Anul 2023, Olt,Meri,323411,34170,15
 Anul 2023, Olt,Meri,323411,34170,11
 Anul 2023, Olt,Meri,323411,34170,28
 Anul 2023, Olt,Meri,323411,4796,22
 Anul 2023, Olt,Meri,323411,4796,15
 Anul 2023, Olt,Meri,323411,4796,11
 Anul 2023, Olt,Meri,323411,4796,15
 Anul 2023, Olt,Meri,323411,4796,11
 Anul 2023, Olt,Meri,323411,4796,28
 Anul 2023, Olt,Meri,323411,638,22
 Anul 2023, Olt,Meri,323411,638,15
 Anul 2023, Olt,Meri,323411,638,11
 Anul 2023, Olt,Meri,323411,638,15
 Anul 2023, Olt,Meri,323411,638,11
 Anul 2023, Olt,Meri,323411,638,28
 Anul 2023, Olt,Meri,323411,258,22
 Anul 2023, Olt,Meri,323411,258,15
 Anul 2023, Olt,Meri,323411,258,11
 Anul 2023, Olt,Meri,323411,258,15
 Anul 2023, Olt,Meri,323411,258,11
 Anul 2023, Olt,Meri,323411,258,28
 Anul 2023, Olt,Meri,323411,2274,22
 Anul 2023, Olt,Meri,323411,2274,15
 Anul 2023, Olt,Meri,323411,2274,11
 Anul 2023, Olt,Meri,323411,2274,15
 Anul 2023, Olt,Meri,323411,2274,11
 Anul 2023, Olt,Meri,323411,2274,28
 Anul 2023, Olt,Meri,323411,1167,22
 Anul 2023, Olt,Meri,323411,1167,15
 Anul 2023, Olt,Meri,323411,1167,11
 Anul 2023, Olt,Meri,323411,1167,15
 Anul 2023, Olt,Meri,323411,1167,11
 Anul 2023, Olt,Meri,323411,1167,28
 Anul 2024, Olt,Meri,412055,32255,21
 Anul 2024, Olt,Meri,412055,32255,11
 Anul 2024, Olt,Meri,412055,32255,11
 Anul 2024, Olt,Meri,412055,32255,15
 Anul 2024, Olt,Meri,412055,32255,11
 Anul 2024, Olt,Meri,412055,32255,29
 Anul 2024, Olt,Meri,412055,4594,21
 Anul 2024, Olt,Meri,412055,4594,11
 Anul 2024, Olt,Meri,412055,4594,11
 Anul 2024, Olt,Meri,412055,4594,15
 Anul 2024, Olt,Meri,412055,4594,11
 Anul 2024, Olt,Meri,412055,4594,29
 Anul 2024, Olt,Meri,412055,651,21
 Anul 2024, Olt,Meri,412055,651,11
 Anul 2024, Olt,Meri,412055,651,11
 Anul 2024, Olt,Meri,412055,651,15
 Anul 2024, Olt,Meri,412055,651,11
 Anul 2024, Olt,Meri,412055,651,29
 Anul 2024, Olt,Meri,412055,243,21
 Anul 2024, Olt,Meri,412055,243,11
 Anul 2024, Olt,Meri,412055,243,11
 Anul 2024, Olt,Meri,412055,243,15
 Anul 2024, Olt,Meri,412055,243,11
 Anul 2024, Olt,Meri,412055,243,29
 Anul 2024, Olt,Meri,412055,2087,21
 Anul 2024, Olt,Meri,412055,2087,11
 Anul 2024, Olt,Meri,412055,2087,11
 Anul 2024, Olt,Meri,412055,2087,15
 Anul 2024, Olt,Meri,412055,2087,11
 Anul 2024, Olt,Meri,412055,2087,29
 Anul 2024, Olt,Meri,412055,944,21
 Anul 2024, Olt,Meri,412055,944,11
 Anul 2024, Olt,Meri,412055,944,11
 Anul 2024, Olt,Meri,412055,944,15
 Anul 2024, Olt,Meri,412055,944,11
 Anul 2024, Olt,Meri,412055,944,29
 Anul 2000, Valcea,Meri,903581,47308,16
 Anul 2000, Valcea,Meri,903581,47308,21
 Anul 2000, Valcea,Meri,903581,47308,54
 Anul 2000, Valcea,Meri,903581,47308,6
 Anul 2000, Valcea,Meri,903581,47308,10
 Anul 2000, Valcea,Meri,903581,47308,14
 Anul 2000, Valcea,Meri,903581,19350,16
 Anul 2000, Valcea,Meri,903581,19350,21
 Anul 2000, Valcea,Meri,903581,19350,54
 Anul 2000, Valcea,Meri,903581,19350,6
 Anul 2000, Valcea,Meri,903581,19350,10
 Anul 2000, Valcea,Meri,903581,19350,14
 Anul 2000, Valcea,Meri,903581,4032,16
 Anul 2000, Valcea,Meri,903581,4032,21
 Anul 2000, Valcea,Meri,903581,4032,54
 Anul 2000, Valcea,Meri,903581,4032,6
 Anul 2000, Valcea,Meri,903581,4032,10
 Anul 2000, Valcea,Meri,903581,4032,14
 Anul 2000, Valcea,Meri,903581,97,16
 Anul 2000, Valcea,Meri,903581,97,21
 Anul 2000, Valcea,Meri,903581,97,54
 Anul 2000, Valcea,Meri,903581,97,6
 Anul 2000, Valcea,Meri,903581,97,10
 Anul 2000, Valcea,Meri,903581,97,14
 Anul 2000, Valcea,Meri,903581,610,16
 Anul 2000, Valcea,Meri,903581,610,21
 Anul 2000, Valcea,Meri,903581,610,54
 Anul 2000, Valcea,Meri,903581,610,6
 Anul 2000, Valcea,Meri,903581,610,10
 Anul 2000, Valcea,Meri,903581,610,14
 Anul 2000, Valcea,Meri,903581,921,16
 Anul 2000, Valcea,Meri,903581,921,21
 Anul 2000, Valcea,Meri,903581,921,54
 Anul 2000, Valcea,Meri,903581,921,6
 Anul 2000, Valcea,Meri,903581,921,10
 Anul 2000, Valcea,Meri,903581,921,14
 Anul 2001, Valcea,Meri,1137222,65339,23
 Anul 2001, Valcea,Meri,1137222,65339,21
 Anul 2001, Valcea,Meri,1137222,65339,26
 Anul 2001, Valcea,Meri,1137222,65339,13
 Anul 2001, Valcea,Meri,1137222,65339,12
 Anul 2001, Valcea,Meri,1137222,65339,12
 Anul 2001, Valcea,Meri,1137222,22605,23
 Anul 2001, Valcea,Meri,1137222,22605,21
 Anul 2001, Valcea,Meri,1137222,22605,26
 Anul 2001, Valcea,Meri,1137222,22605,13
 Anul 2001, Valcea,Meri,1137222,22605,12
 Anul 2001, Valcea,Meri,1137222,22605,12
 Anul 2001, Valcea,Meri,1137222,2874,23
 Anul 2001, Valcea,Meri,1137222,2874,21
 Anul 2001, Valcea,Meri,1137222,2874,26
 Anul 2001, Valcea,Meri,1137222,2874,13
 Anul 2001, Valcea,Meri,1137222,2874,12
 Anul 2001, Valcea,Meri,1137222,2874,12
 Anul 2001, Valcea,Meri,1137222,173,23
 Anul 2001, Valcea,Meri,1137222,173,21
 Anul 2001, Valcea,Meri,1137222,173,26
 Anul 2001, Valcea,Meri,1137222,173,13
 Anul 2001, Valcea,Meri,1137222,173,12
 Anul 2001, Valcea,Meri,1137222,173,12
 Anul 2001, Valcea,Meri,1137222,780,23
 Anul 2001, Valcea,Meri,1137222,780,21
 Anul 2001, Valcea,Meri,1137222,780,26
 Anul 2001, Valcea,Meri,1137222,780,13
 Anul 2001, Valcea,Meri,1137222,780,12
 Anul 2001, Valcea,Meri,1137222,780,12
 Anul 2001, Valcea,Meri,1137222,761,23
 Anul 2001, Valcea,Meri,1137222,761,21
 Anul 2001, Valcea,Meri,1137222,761,26
 Anul 2001, Valcea,Meri,1137222,761,13
 Anul 2001, Valcea,Meri,1137222,761,12
 Anul 2001, Valcea,Meri,1137222,761,12
 Anul 2002, Valcea,Meri,1097688,2512,1
 Anul 2002, Valcea,Meri,1097688,2512,9
 Anul 2002, Valcea,Meri,1097688,2512,16
 Anul 2002, Valcea,Meri,1097688,2512,6
 Anul 2002, Valcea,Meri,1097688,2512,5
 Anul 2002, Valcea,Meri,1097688,2512,13
 Anul 2002, Valcea,Meri,1097688,10191,1
 Anul 2002, Valcea,Meri,1097688,10191,9
 Anul 2002, Valcea,Meri,1097688,10191,16
 Anul 2002, Valcea,Meri,1097688,10191,6
 Anul 2002, Valcea,Meri,1097688,10191,5
 Anul 2002, Valcea,Meri,1097688,10191,13
 Anul 2002, Valcea,Meri,1097688,1469,1
 Anul 2002, Valcea,Meri,1097688,1469,9
 Anul 2002, Valcea,Meri,1097688,1469,16
 Anul 2002, Valcea,Meri,1097688,1469,6
 Anul 2002, Valcea,Meri,1097688,1469,5
 Anul 2002, Valcea,Meri,1097688,1469,13
 Anul 2002, Valcea,Meri,1097688,105,1
 Anul 2002, Valcea,Meri,1097688,105,9
 Anul 2002, Valcea,Meri,1097688,105,16
 Anul 2002, Valcea,Meri,1097688,105,6
 Anul 2002, Valcea,Meri,1097688,105,5
 Anul 2002, Valcea,Meri,1097688,105,13
 Anul 2002, Valcea,Meri,1097688,457,1
 Anul 2002, Valcea,Meri,1097688,457,9
 Anul 2002, Valcea,Meri,1097688,457,16
 Anul 2002, Valcea,Meri,1097688,457,6
 Anul 2002, Valcea,Meri,1097688,457,5
