Specie,Judet,An,Numar_Pomi,Kg_pe_Pom,Tone_Totale,Rootstock_ID,lat,lon,puncte_valide,phh2o,clay,sand,silt,soc,nitrogen,cec,temp_medie_an,temp_min_an,temp_max_an,precipitatii_an,zile_inghet_an,radiatie_an,par_an,umiditate_an,evapotrans_an,cdd10_an,cdd0_an,hdd0_an,vant_an,umid_sol_sup_an,umid_sol_rad_an,temp_medie_iarna,temp_min_iarna,temp_max_iarna,precipitatii_iarna,zile_inghet_iarna,radiatie_iarna,umiditate_iarna,evapotrans_iarna,cdd10_iarna,umid_sol_sup_iarna,umid_sol_rad_iarna,temp_medie_primavara,temp_min_primavara,temp_max_primavara,precipitatii_primavara,zile_inghet_primavara,radiatie_primavara,umiditate_primavara,evapotrans_primavara,cdd10_primavara,umid_sol_sup_primavara,umid_sol_rad_primavara,temp_medie_vara,temp_min_vara,temp_max_vara,precipitatii_vara,zile_inghet_vara,radiatie_vara,umiditate_vara,evapotrans_vara,cdd10_vara,umid_sol_sup_vara,umid_sol_rad_vara,temp_medie_toamna,temp_min_toamna,temp_max_toamna,precipitatii_toamna,zile_inghet_toamna,radiatie_toamna,umiditate_toamna,evapotrans_toamna,cdd10_toamna,umid_sol_sup_toamna,umid_sol_rad_toamna
Mere,Arad,2005,1927230.0,11.0,21036.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,10.42,-15.0,37.26,814.4,116.0,4597.6,2041.4,77.91,566.6,1578.7,4048.0,192.1,1.95,0.625,0.611,-1.76,-15.0,8.74,90.1,55.0,342.6,90.01,0.1,0.0,0.715,0.679,10.03,-12.49,30.51,232.2,22.0,1467.0,78.29,184.2,249.2,0.74,0.712,20.89,7.38,37.26,306.5,0.0,1792.9,67.57,315.3,979.9,0.55,0.548,11.51,-4.44,28.94,110.5,14.0,896.1,75.8,66.6,349.6,0.532,0.537
Mere,Arad,2006,1597739.0,15.0,23314.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,11.26,-15.98,36.49,628.6,99.0,4560.2,2022.7,74.74,441.4,1765.9,4373.3,169.4,1.91,0.574,0.569,-1.96,-15.98,15.22,74.9,51.0,287.2,87.43,0.6,0.0,0.688,0.652,10.77,-6.65,29.24,209.9,19.0,1334.8,78.04,179.1,273.0,0.706,0.677,21.86,5.03,36.49,253.0,0.0,1868.1,63.52,232.7,1068.5,0.513,0.52,12.92,-5.67,30.1,67.2,8.0,967.6,70.09,28.6,424.4,0.457,0.478
Mere,Arad,2007,268088.0,36.0,9548.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.41,-7.82,40.23,700.0,68.0,4856.8,2147.2,69.76,246.2,1897.8,4680.4,72.3,2.02,0.532,0.532,3.78,-4.63,14.25,104.7,29.0,316.0,84.75,2.3,0.0,0.57,0.559,13.14,-0.34,31.83,159.5,1.0,1630.7,65.95,123.8,355.5,0.563,0.559,24.22,10.91,40.23,176.0,0.0,2021.2,52.19,101.2,1283.1,0.432,0.459,10.07,-4.66,29.97,229.8,13.0,809.3,74.1,18.9,259.3,0.526,0.524
Mere,Arad,2008,233919.0,30.0,7118.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.33,-11.8,38.97,563.5,76.0,4774.0,2113.6,71.05,275.7,1878.8,4681.5,79.6,2.1,0.544,0.543,1.26,-11.8,18.57,36.1,42.0,375.0,86.84,3.4,2.5,0.692,0.656,12.12,-4.05,34.04,146.3,8.0,1474.8,73.54,157.1,305.3,0.637,0.62,23.14,10.27,38.97,180.5,0.0,1998.8,55.12,104.3,1189.2,0.437,0.463,12.32,-4.83,37.26,141.9,12.0,827.8,68.93,10.2,381.4,0.448,0.467
Mere,Arad,2009,230337.0,28.0,6369.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.33,-19.88,36.21,635.8,83.0,4800.6,2118.7,70.56,228.0,2045.5,4735.5,173.1,2.02,0.535,0.537,-0.84,-12.17,14.9,80.9,48.0,297.3,88.93,0.5,0.0,0.644,0.612,12.75,-3.75,32.31,98.7,17.0,1582.3,67.19,123.2,399.7,0.586,0.582,23.06,7.93,36.21,184.3,0.0,1992.4,55.63,96.6,1187.1,0.439,0.465,13.18,-2.65,32.18,193.2,5.0,840.5,70.18,7.3,455.7,0.466,0.487
Mere,Arad,2010,1072219.0,11.0,11905.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,11.3,-11.3,35.52,862.6,93.0,4416.4,1966.8,78.22,602.8,1677.1,4348.2,159.1,2.12,0.638,0.624,-0.0,-10.82,13.63,129.0,46.0,275.4,89.25,0.6,0.0,0.762,0.733,11.14,-7.4,26.06,243.2,17.0,1333.7,79.27,166.8,272.5,0.743,0.715,22.39,8.25,35.52,264.1,0.0,1895.4,69.22,396.9,1123.3,0.571,0.568,11.53,-2.73,27.91,147.2,8.0,829.1,74.95,38.2,280.6,0.515,0.52
Mere,Arad,2011,564896.0,12.0,7049.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,11.74,-11.42,38.6,422.1,108.0,4895.8,2161.4,69.56,245.2,1942.4,4510.6,125.6,1.86,0.514,0.521,-1.4,-11.42,10.34,55.8,52.0,296.9,90.11,0.2,0.0,0.691,0.655,11.65,-5.95,29.41,107.0,12.0,1580.6,70.69,152.8,298.8,0.623,0.607,23.18,10.01,38.6,163.8,0.0,1940.9,55.86,88.6,1189.6,0.439,0.465,12.02,-4.42,34.71,49.3,24.0,984.5,63.32,3.3,454.0,0.386,0.422
Mere,Arad,2012,523408.0,13.0,6784.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.31,-19.23,39.17,556.1,107.0,5053.8,2239.5,67.19,187.3,2241.9,4845.4,282.1,2.02,0.476,0.494,-3.07,-19.23,11.23,101.0,59.0,352.0,87.41,0.6,0.0,0.533,0.531,12.26,-5.66,30.85,153.1,18.0,1573.2,66.41,114.4,346.4,0.545,0.548,25.38,8.79,39.17,117.7,0.0,2134.8,47.76,67.6,1395.2,0.394,0.443,14.03,-2.8,34.09,123.7,2.0,900.7,66.44,4.4,500.4,0.423,0.452
Mere,Arad,2013,520630.0,13.0,6628.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.13,-7.67,38.95,635.9,99.0,4701.8,2084.3,73.34,386.4,1908.5,4565.7,50.1,2.02,0.556,0.557,1.27,-7.67,14.58,105.4,47.0,289.1,87.47,1.0,0.0,0.653,0.62,11.29,-6.18,29.57,259.7,18.0,1414.2,77.53,194.1,328.2,0.699,0.671,23.31,9.63,38.95,133.8,0.0,2028.6,57.1,175.1,1200.3,0.452,0.486,12.68,-3.83,28.73,131.9,8.0,850.7,71.73,15.8,380.0,0.468,0.483
Mere,Arad,2014,282884.0,19.0,5362.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.69,-12.12,34.84,728.5,55.0,4581.0,2040.1,74.19,352.1,1787.1,4761.6,51.8,1.95,0.543,0.543,3.62,-8.37,17.42,55.7,29.0,315.1,82.87,2.9,3.1,0.54,0.54,13.02,-2.04,29.28,170.1,2.0,1472.1,68.43,106.7,316.7,0.527,0.533,22.0,9.2,34.84,267.5,0.0,1919.1,63.68,191.6,1075.3,0.494,0.509,12.42,-2.83,28.71,191.5,8.0,769.0,79.82,50.7,392.0,0.573,0.561
Mere,Arad,2015,411192.0,13.0,5244.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.89,-12.37,39.18,541.6,73.0,4739.7,2098.6,71.0,235.1,2081.9,4832.2,44.4,1.96,0.546,0.547,1.3,-12.37,14.75,88.2,41.0,331.8,87.14,1.2,0.0,0.706,0.668,11.72,-3.23,29.94,128.3,15.0,1537.1,71.49,152.8,304.4,0.626,0.61,25.09,11.01,39.18,125.1,0.0,1963.4,50.22,62.5,1366.5,0.397,0.442,12.76,-1.13,36.99,192.6,6.0,826.2,73.94,18.1,411.0,0.494,0.501
Mere,Arad,2016,301282.0,15.0,4457.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,11.9,-10.5,35.47,804.6,87.0,4719.1,2098.6,74.93,499.2,1820.5,4524.1,109.3,2.02,0.588,0.576,2.28,-10.5,16.59,115.1,34.0,309.0,86.87,2.4,1.7,0.667,0.631,12.3,-3.8,29.37,148.3,8.0,1476.4,74.04,166.7,320.5,0.634,0.615,22.61,10.53,35.47,327.8,0.0,1975.7,65.44,303.4,1138.5,0.529,0.536,11.65,-4.8,32.34,199.8,15.0,844.1,72.89,26.6,359.8,0.53,0.528
Mere,Arad,2017,302363.0,9.0,2759.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.39,-17.95,40.99,529.1,84.0,4939.6,2187.1,69.45,202.0,2019.5,4755.3,145.1,2.15,0.52,0.524,-1.37,-17.95,18.89,35.5,49.0,325.8,85.94,1.7,1.7,0.649,0.618,12.47,-1.8,31.77,134.4,7.0,1516.1,70.25,126.8,322.5,0.572,0.568,24.83,11.25,40.99,136.8,0.0,2136.0,49.61,60.7,1340.1,0.409,0.444,12.25,-3.27,34.08,168.9,6.0,853.6,71.39,12.3,354.8,0.466,0.478
Mere,Arad,2018,358264.0,16.0,5645.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.87,-11.52,35.23,685.1,88.0,4795.5,2136.6,73.58,450.5,2211.7,4872.0,90.2,1.92,0.554,0.551,1.35,-9.04,14.28,120.2,41.0,302.9,86.86,0.5,0.0,0.687,0.648,13.19,-11.52,30.15,177.7,14.0,1544.3,76.35,215.8,494.1,0.676,0.654,23.4,9.25,35.23,253.8,0.0,1902.8,65.69,220.4,1214.4,0.504,0.516,13.87,-6.29,34.32,73.2,9.0,944.8,64.72,13.6,503.2,0.42,0.441
Mere,Arad,2019,295351.0,15.0,4565.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,13.4,-9.81,37.97,604.1,72.0,4857.8,2156.2,69.98,361.0,2108.9,5036.8,54.8,2.11,0.503,0.511,0.74,-9.81,16.23,72.5,52.0,355.3,84.82,2.5,0.0,0.596,0.579,12.29,-2.92,29.26,218.1,5.0,1409.8,70.43,116.0,276.7,0.566,0.56,24.34,12.19,37.97,182.8,0.0,2060.8,59.3,236.1,1297.7,0.483,0.501,15.01,-1.92,35.24,99.2,1.0,922.8,65.49,5.9,531.8,0.409,0.435
Mere,Arad,2020,305407.0,18.0,5642.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.54,-6.94,34.97,702.8,82.0,4828.0,2139.0,71.38,305.2,1902.6,4708.0,19.3,2.07,0.521,0.527,1.98,-6.94,16.69,77.2,42.0,374.8,82.56,2.7,1.5,0.534,0.536,11.67,-4.71,28.96,110.0,15.0,1616.1,63.82,72.3,279.8,0.528,0.536,22.82,7.76,34.97,304.1,0.0,1896.2,63.83,207.2,1167.9,0.496,0.512,13.09,-2.9,32.56,156.1,10.0,846.8,73.54,22.3,453.4,0.505,0.511
Mere,Arad,2021,457738.0,17.0,7706.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,12.22,-8.75,39.61,573.1,86.0,4916.3,2170.6,69.78,226.9,1883.2,4588.3,47.6,2.11,0.538,0.539,2.45,-8.75,18.96,106.6,36.0,341.4,86.95,3.4,3.1,0.705,0.668,9.62,-3.95,27.27,140.7,22.0,1493.9,72.38,140.9,190.4,0.648,0.625,24.83,8.21,39.61,126.2,0.0,2072.0,51.4,75.9,1345.8,0.405,0.447,12.09,-2.27,31.12,116.8,8.0,915.9,67.66,6.3,344.0,0.443,0.457
Mere,Arad,2022,301494.0,25.0,7458.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,13.28,-10.47,40.75,524.3,82.0,4980.6,2203.6,68.11,167.4,2189.2,4980.7,43.9,2.03,0.517,0.527,1.64,-10.47,15.08,44.1,41.0,378.7,85.65,2.5,0.7,0.648,0.617,11.48,-5.43,32.29,106.3,23.0,1592.3,63.43,98.7,338.6,0.549,0.552,25.8,12.98,40.75,110.1,0.0,2078.7,46.64,29.6,1434.5,0.363,0.424,13.27,-2.25,31.3,203.1,4.0,809.6,76.05,36.1,413.8,0.513,0.519
Mere,Arad,2023,401724.0,14.0,5543.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,13.54,-8.77,38.32,692.2,63.0,4749.8,2123.7,72.95,377.7,2154.9,5033.8,22.3,2.19,0.569,0.561,3.28,-8.77,15.76,115.0,27.0,345.0,87.83,2.1,0.3,0.702,0.663,11.35,-3.56,26.82,163.3,12.0,1394.4,76.98,162.4,264.5,0.677,0.649,24.05,11.47,38.32,201.1,0.0,1986.0,60.15,198.3,1273.6,0.482,0.499,15.18,-4.44,32.9,158.0,8.0,914.9,66.61,14.0,613.4,0.447,0.46
Mere,Arad,2024,423911.0,11.0,4763.0,Semipitic,46.17,21.32,8,6.612,46.033,18.642,35.317,23.525,2.699,29.296,14.63,-5.57,41.29,447.3,73.0,4971.1,2217.2,65.9,157.2,2548.8,5488.7,12.1,2.09,0.479,0.502,4.76,-5.57,19.48,50.4,28.0,388.6,83.68,6.9,26.6,0.651,0.62,14.63,-1.93,29.5,116.6,3.0,1569.9,65.22,96.8,480.8,0.529,0.537,27.29,13.06,41.29,103.8,0.0,2041.7,46.37,42.6,1579.1,0.356,0.428,12.79,-5.0,37.2,145.8,17.0,872.4,66.72,10.7,462.3,0.427,0.457
Mere,Arges,2000,1970372.0,22.0,42617.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.7,-20.6,39.73,216.2,109.0,4837.3,2374.1,63.12,57.2,1691.2,4281.3,234.5,0.79,0.465,0.519,-3.22,-20.6,14.44,43.2,58.0,417.9,84.34,1.4,0.0,0.597,0.599,10.7,-6.12,29.2,64.5,26.0,1507.0,63.24,49.8,305.7,0.561,0.575,22.66,5.87,39.73,34.6,0.0,1916.8,38.28,3.4,1139.4,0.29,0.464,10.88,-2.37,29.69,62.3,7.0,866.3,68.57,2.5,246.1,0.455,0.48
Mere,Arges,2001,2131198.0,14.0,23702.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.14,-15.13,34.96,415.6,124.0,4455.9,1953.0,66.87,78.2,1564.5,4040.6,216.6,0.79,0.489,0.51,0.11,-10.36,14.34,44.8,49.0,356.7,78.58,0.5,0.0,0.493,0.504,10.51,-4.53,27.34,91.9,18.0,1414.9,63.09,21.7,219.7,0.511,0.53,21.34,7.78,34.96,166.6,0.0,1732.2,55.1,51.1,1031.1,0.476,0.51,10.09,-6.32,27.87,93.8,26.0,817.9,70.43,4.8,313.7,0.47,0.494
Mere,Arges,2002,1969397.0,11.0,20779.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.27,-18.6,36.29,477.4,106.0,4444.5,1943.5,67.32,50.6,1521.5,4154.7,262.3,0.8,0.511,0.526,0.66,-16.81,16.47,10.9,46.0,415.9,76.34,1.3,0.2,0.511,0.527,10.68,-5.06,30.23,72.1,21.0,1448.0,57.9,6.4,251.1,0.478,0.495,21.39,7.1,36.29,178.6,0.0,1685.0,56.6,32.8,1046.4,0.481,0.503,10.03,-5.4,28.69,146.0,11.0,778.2,74.4,9.9,223.8,0.522,0.537
Mere,Arges,2003,1824447.0,33.0,59555.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,9.25,-17.87,34.64,636.4,145.0,4716.6,2063.0,73.04,245.7,1568.5,3804.2,314.6,0.73,0.628,0.623,-4.79,-17.87,6.82,64.9,59.0,383.3,90.82,0.7,0.0,0.734,0.704,9.2,-8.86,30.43,116.1,39.0,1562.2,69.62,128.0,286.6,0.667,0.655,21.89,8.81,34.64,169.5,0.0,1835.9,56.11,87.7,1082.5,0.501,0.527,9.04,-5.35,27.42,243.9,18.0,781.4,78.29,27.9,199.4,0.616,0.608
Mere,Arges,2004,1715474.0,28.0,47264.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,9.46,-16.53,34.08,687.6,117.0,4527.0,1989.6,75.23,381.3,1343.1,3809.7,261.3,0.77,0.654,0.649,-3.23,-16.53,14.04,96.6,55.0,358.9,88.54,1.6,0.0,0.786,0.758,8.66,-9.75,23.58,158.1,24.0,1396.9,75.5,164.8,129.4,0.756,0.735,20.16,9.01,34.08,233.3,0.0,1755.0,63.5,189.4,917.6,0.556,0.571,10.85,-5.52,29.4,165.4,14.0,891.2,73.73,24.2,296.2,0.557,0.566
Mere,Arges,2005,1555588.0,18.0,28880.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,9.01,-18.96,33.1,1063.6,127.0,4466.6,1966.4,79.55,778.0,1279.4,3648.2,273.2,0.75,0.733,0.707,-2.31,-18.96,12.05,135.5,51.0,372.5,88.46,1.7,0.0,0.739,0.709,8.68,-16.7,28.6,207.3,29.0,1401.9,75.89,187.0,204.5,0.776,0.751,19.26,2.85,33.1,437.3,0.0,1698.8,72.73,461.4,831.0,0.676,0.655,9.5,-8.25,26.73,228.5,20.0,875.6,80.78,126.8,243.9,0.725,0.697
Mere,Arges,2006,1535142.0,23.0,35046.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,9.76,-22.53,34.55,668.4,109.0,4546.1,2004.3,76.06,458.7,1413.9,3935.7,240.7,0.74,0.667,0.665,-3.53,-22.53,14.23,78.4,54.0,384.5,86.48,1.7,0.0,0.813,0.793,9.18,-8.43,27.5,194.3,22.0,1315.5,79.02,172.6,173.0,0.799,0.783,20.34,5.95,34.55,258.1,0.0,1776.5,66.37,245.3,940.9,0.582,0.588,10.99,-5.97,29.63,112.4,14.0,925.6,74.41,37.7,300.0,0.555,0.569
Mere,Arges,2007,1965275.0,20.0,38601.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,11.09,-9.69,38.48,757.9,101.0,4783.3,2095.4,69.28,256.6,1664.5,4241.4,76.3,0.81,0.604,0.606,2.0,-8.75,15.53,64.2,39.0,353.6,81.45,4.0,0.0,0.634,0.625,11.15,-3.69,28.35,169.2,18.0,1529.9,65.86,92.2,268.8,0.606,0.608,22.97,10.18,38.48,226.8,0.0,1957.7,52.64,94.2,1177.4,0.497,0.526,9.06,-5.92,25.72,250.8,20.0,814.6,75.35,65.2,218.3,0.632,0.624
Mere,Arges,2008,1705137.0,19.0,32970.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.46,-15.24,34.82,682.6,102.0,4808.2,2112.3,73.75,426.7,1491.6,4086.0,151.4,0.77,0.645,0.641,-0.91,-15.24,16.29,47.0,51.0,437.4,85.9,4.8,0.0,0.791,0.763,10.32,-4.11,29.51,203.9,12.0,1401.2,74.83,184.0,194.5,0.738,0.712,21.33,6.23,34.82,222.5,0.0,1973.7,59.79,205.3,1026.0,0.547,0.565,10.37,-6.86,32.75,157.9,19.0,865.4,74.17,31.6,271.1,0.553,0.568
Mere,Arges,2009,1830287.0,19.0,34816.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.32,-17.3,34.54,813.4,102.0,4744.4,2079.7,74.17,461.3,1541.4,4044.6,206.4,0.76,0.642,0.634,-1.22,-13.61,12.23,100.0,47.0,361.6,86.3,1.8,0.0,0.715,0.687,9.71,-6.52,27.25,162.3,25.0,1503.1,72.21,163.4,209.2,0.715,0.697,21.02,7.87,34.54,306.4,0.0,1929.1,62.3,266.2,998.7,0.57,0.58,11.27,-5.77,31.59,175.6,9.0,849.5,74.75,29.1,333.4,0.576,0.579
Mere,Arges,2010,1629827.0,28.0,44928.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,9.66,-17.42,35.44,998.0,104.0,4470.4,1980.2,80.0,694.9,1442.3,3949.3,348.0,0.77,0.721,0.71,-2.53,-17.42,11.41,142.9,52.0,365.3,92.4,1.3,0.0,0.81,0.79,8.82,-13.35,24.95,234.7,19.0,1306.0,81.32,154.2,162.8,0.829,0.821,21.22,7.45,35.44,350.6,0.0,1819.4,71.82,498.2,1034.7,0.674,0.661,10.57,-3.16,27.2,165.4,10.0,861.2,75.26,40.7,244.8,0.586,0.59
Mere,Arges,2011,1615833.0,35.0,57358.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,9.67,-14.58,34.56,571.3,129.0,4894.8,2144.4,72.86,440.2,1514.2,3895.2,205.8,0.72,0.623,0.626,-2.44,-14.58,12.84,80.3,57.0,377.0,89.23,2.0,0.0,0.801,0.775,8.66,-11.56,25.45,151.6,21.0,1441.9,76.75,173.4,164.9,0.764,0.743,20.73,8.85,34.56,252.7,0.0,1938.9,63.23,259.3,978.0,0.569,0.581,10.28,-5.28,32.79,49.7,29.0,1006.5,64.47,5.2,371.3,0.457,0.494
Mere,Arges,2012,1374862.0,31.0,41987.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.5,-22.52,38.93,746.3,119.0,5081.9,2248.2,70.52,379.8,1905.6,4385.0,457.9,0.79,0.569,0.579,-5.51,-22.52,10.09,154.9,60.0,423.9,89.24,0.3,0.0,0.582,0.588,10.52,-9.86,28.26,226.6,23.0,1428.1,71.61,159.6,270.0,0.685,0.664,23.42,8.57,38.93,183.0,0.0,2120.8,53.6,212.9,1221.7,0.528,0.549,12.51,-2.4,31.33,109.1,8.0,992.4,68.34,6.6,413.9,0.475,0.51
Mere,Arges,2013,1438041.0,34.0,48531.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.3,-12.35,36.04,746.1,116.0,4676.5,2065.1,75.22,440.3,1541.6,3994.1,101.3,0.77,0.649,0.643,-0.84,-12.35,8.69,123.2,56.0,337.0,87.87,1.4,0.0,0.737,0.706,9.95,-5.51,34.68,194.1,21.0,1444.9,75.34,179.3,279.8,0.749,0.735,21.15,6.31,36.04,261.0,0.0,1842.4,64.58,213.7,1016.1,0.56,0.571,10.56,-5.16,26.1,163.2,11.0,898.2,75.99,44.9,245.8,0.585,0.589
Mere,Arges,2014,1384084.0,32.0,44749.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.29,-18.14,32.4,966.5,88.0,4515.8,1988.1,77.36,662.0,1348.2,4032.4,159.8,0.79,0.651,0.64,0.56,-18.14,15.68,47.4,43.0,368.8,88.09,3.6,0.0,0.641,0.631,10.49,-2.39,24.61,308.5,6.0,1339.5,74.3,161.3,171.7,0.697,0.675,19.74,8.48,32.4,351.1,0.0,1788.4,70.86,452.5,886.0,0.654,0.642,10.39,-5.51,26.44,151.1,15.0,896.3,75.75,43.4,290.5,0.573,0.581
Mere,Arges,2015,1323491.0,31.0,40671.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.91,-17.05,35.76,722.7,101.0,4783.7,2100.1,73.24,361.6,1627.9,4211.8,106.5,0.75,0.67,0.662,-0.64,-17.05,13.15,79.8,48.0,376.1,87.03,2.2,0.0,0.798,0.774,9.5,-4.47,26.19,159.0,27.0,1439.4,74.72,174.7,217.8,0.76,0.742,22.05,7.75,35.76,183.7,0.0,1943.7,57.02,134.0,1095.4,0.515,0.538,11.46,-3.22,34.91,293.5,7.0,871.0,75.17,46.5,314.7,0.621,0.609
Mere,Arges,2016,1367401.0,29.0,39453.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.26,-16.46,34.72,841.8,113.0,4582.5,2020.0,76.28,520.5,1536.3,4033.6,177.2,0.74,0.695,0.68,0.16,-16.46,19.48,76.9,42.0,372.2,87.91,3.9,4.2,0.781,0.752,10.53,-3.99,26.33,270.1,14.0,1348.5,77.68,175.3,208.5,0.784,0.758,21.43,9.49,34.72,234.7,0.0,1886.8,65.55,311.8,1046.0,0.598,0.6,9.57,-5.27,30.36,249.6,27.0,831.6,76.06,28.4,277.5,0.63,0.622
Mere,Arges,2017,1290455.0,10.0,12500.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.42,-18.92,37.31,821.3,104.0,4834.7,2132.6,73.82,472.7,1580.6,4142.3,212.0,0.76,0.651,0.639,-2.9,-18.92,14.95,57.7,53.0,409.0,86.14,3.2,0.0,0.746,0.714,10.18,-3.66,26.58,227.2,19.0,1419.0,75.42,182.9,184.6,0.713,0.686,21.83,9.3,37.31,238.2,0.0,2002.1,60.92,259.2,1080.9,0.56,0.573,10.98,-3.67,32.63,235.6,10.0,889.6,72.09,26.1,315.0,0.576,0.577
Mere,Arges,2018,1233336.0,50.0,62020.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.63,-21.38,31.71,819.5,117.0,4746.9,2097.2,75.97,635.7,1749.4,4214.6,224.8,0.75,0.65,0.649,-0.84,-15.98,12.87,116.4,52.0,338.7,88.4,1.9,0.0,0.801,0.778,10.91,-21.38,28.62,183.3,21.0,1514.2,78.08,222.9,348.7,0.787,0.779,21.12,8.41,31.65,368.5,0.0,1809.0,69.15,400.6,1019.5,0.625,0.619,11.47,-10.56,31.71,72.9,13.0,971.8,68.4,10.0,381.3,0.466,0.493
Mere,Arges,2019,1240173.0,21.0,26239.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,11.52,-12.37,35.26,702.6,93.0,4830.4,2125.7,71.56,456.9,1719.6,4441.8,105.3,0.76,0.597,0.6,-0.86,-12.37,13.1,94.8,53.0,394.0,84.68,3.6,0.0,0.707,0.682,10.24,-4.26,25.08,192.2,17.0,1385.3,73.94,155.2,188.9,0.683,0.664,22.1,9.39,35.26,260.2,0.0,1945.5,61.35,291.5,1094.4,0.568,0.58,13.27,-1.17,31.53,130.2,5.0,963.6,67.21,5.2,436.4,0.467,0.503
Mere,Arges,2020,1232718.0,30.0,36549.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,11.21,-7.79,35.22,798.6,98.0,4827.6,2122.3,71.62,381.7,1593.1,4272.4,22.4,0.75,0.601,0.603,1.35,-7.79,16.85,35.9,53.0,414.3,75.39,3.4,0.0,0.592,0.598,10.21,-4.42,27.33,192.6,15.0,1535.1,65.59,89.8,186.2,0.596,0.6,21.1,4.57,35.22,270.9,0.0,1869.0,64.78,251.5,1013.7,0.576,0.583,11.99,-5.5,32.15,199.0,10.0,899.9,74.68,36.1,393.2,0.589,0.591
Mere,Arges,2021,1230956.0,35.0,42925.0,Semiviguros,45.08,24.87,8,5.763,31.771,34.471,33.758,30.408,3.375,20.342,10.07,-18.64,36.41,789.7,118.0,4725.2,2076.4,74.95,500.3,1430.4,3906.4,132.6,0.74,0.675,0.675,0.05,-18.64,19.12,112.8,44.0,364.8,88.37,4.1,0.8,0.84,0.832,7.92,-6.61,24.13,244.9,35.0,1409.4,77.14,160.9,135.2,0.812,0.798,21.86,7.2,36.41,241.4,0.0,1909.4,62.91,312.8,1076.1,0.588,0.596,10.06,-3.24,28.4,89.1,14.0,932.6,71.29,21.6,218.4,0.519,0.54
