Judet,An,Kg_pe_Pom,Rootstock_ID,phh2o,clay,sand,silt,soc,nitrogen,cec,temp_medie_vara,precipitatii_vara,umid_sol_rad_vara,temp_medie_an,precipitatii_an,cdd10_an,precipitatii_toamna,temp_medie_toamna,umid_sol_rad_toamna,zile_inghet_toamna,temp_min_iarna,zile_inghet_iarna
Olt,2011,30.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,22.95,230.8,0.513,11.25,503.6,1866.1,39.2,11.94,0.45,25.0,-12.7,53.0
Olt,2012,12.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,25.98,132.2,0.475,12.32,589.4,2372.8,80.0,14.31,0.442,5.0,-22.33,58.0
Olt,2013,17.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,23.55,212.4,0.496,12.09,642.9,1976.7,164.7,12.31,0.508,8.0,-9.85,49.0
Olt,2014,14.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,21.68,319.6,0.57,11.48,988.7,1664.0,180.2,11.4,0.547,10.0,-15.43,38.0
Olt,2015,13.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,24.18,157.0,0.494,12.35,693.2,1959.2,284.8,12.74,0.542,6.0,-17.57,42.0
Olt,2016,14.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,23.38,176.6,0.535,11.86,728.3,1886.8,191.7,11.52,0.515,15.0,-17.94,35.0
Olt,2017,10.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,24.66,156.0,0.481,12.27,652.1,2047.8,199.4,12.84,0.49,6.0,-17.29,50.0
Olt,2018,17.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,22.86,339.0,0.553,12.08,793.1,2097.2,92.6,12.89,0.464,12.0,-13.61,49.0
Olt,2019,15.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,24.55,218.1,0.503,13.26,600.8,2142.6,127.4,15.02,0.445,2.0,-10.89,51.0
Olt,2020,14.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,23.38,223.1,0.505,12.88,706.2,2004.8,147.0,13.68,0.506,10.0,-6.12,43.0
Olt,2021,18.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,24.52,133.6,0.5,12.03,652.4,1858.1,102.7,12.07,0.463,8.0,-14.82,36.0
Olt,2022,15.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,25.51,167.9,0.462,13.28,557.4,2196.3,165.4,13.71,0.511,2.0,-10.77,39.0
Olt,2023,15.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,24.61,194.0,0.505,13.75,651.2,2220.9,138.0,15.77,0.455,6.0,-10.44,30.0
Olt,2024,11.0,3,6.296,47.279,18.342,34.367,22.729,2.546,27.117,27.73,97.3,0.445,14.62,465.7,2538.3,112.9,13.34,0.446,16.0,-8.06,28.0
Prahova,2000,8.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,24.07,41.0,0.445,11.9,223.5,1954.2,59.6,12.01,0.454,2.0,-17.68,55.0
Prahova,2001,13.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,23.46,131.1,0.465,11.52,339.9,1918.1,78.4,11.33,0.462,20.0,-8.86,46.0
Prahova,2002,6.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,23.16,163.7,0.467,11.52,457.0,1852.0,163.7,11.3,0.518,7.0,-14.41,37.0
Prahova,2003,27.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,23.61,129.1,0.476,10.38,524.6,1825.4,217.6,10.22,0.56,15.0,-16.13,59.0
Prahova,2004,15.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,21.48,252.2,0.539,10.62,632.2,1622.5,134.2,11.82,0.543,14.0,-13.03,52.0
Prahova,2005,14.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,20.82,395.4,0.611,10.22,961.1,1541.8,243.3,10.67,0.641,11.0,-18.26,47.0
Prahova,2006,17.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,21.91,221.4,0.552,10.81,579.5,1680.0,83.4,12.26,0.51,11.0,-19.81,53.0
Prahova,2007,20.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,24.75,175.6,0.48,12.33,613.3,1977.9,199.9,10.29,0.547,20.0,-8.37,35.0
Prahova,2008,9.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,23.1,151.9,0.508,11.67,521.0,1810.0,130.3,11.54,0.505,12.0,-16.83,49.0
Prahova,2009,9.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,22.85,224.8,0.522,11.58,645.9,1838.6,136.3,12.36,0.518,4.0,-11.6,43.0
Prahova,2010,13.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,22.96,263.9,0.578,10.88,802.6,1734.0,138.1,11.83,0.533,5.0,-18.51,47.0
Prahova,2011,18.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,22.45,217.6,0.535,10.67,497.5,1765.3,47.0,11.04,0.468,25.0,-13.79,51.0
Prahova,2012,15.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,24.97,126.3,0.506,11.52,662.3,2195.4,101.2,13.27,0.485,7.0,-24.54,56.0
Prahova,2013,16.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,22.63,226.2,0.538,11.36,664.7,1810.7,156.4,11.55,0.544,8.0,-10.93,50.0
Prahova,2014,16.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,21.76,256.9,0.573,11.3,802.1,1681.2,149.7,11.16,0.524,15.0,-18.09,38.0
Prahova,2015,17.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,23.47,176.4,0.511,11.94,651.6,1890.0,239.6,12.49,0.535,4.0,-15.64,43.0
Prahova,2016,13.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,23.02,228.8,0.552,11.39,797.9,1795.2,251.4,10.57,0.601,18.0,-14.56,33.0
Prahova,2017,9.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,23.22,224.0,0.545,11.36,776.8,1811.4,231.7,12.04,0.542,7.0,-17.11,52.0
Prahova,2018,35.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,22.85,300.1,0.562,11.65,645.7,2038.0,61.3,12.33,0.461,12.0,-12.74,49.0
Prahova,2019,24.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,23.59,204.1,0.534,12.63,598.9,2001.4,114.7,14.11,0.472,3.0,-11.27,49.0
Prahova,2020,23.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,22.78,242.7,0.536,12.47,693.1,1898.0,152.2,13.13,0.526,11.0,-7.14,47.0
Prahova,2021,26.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,23.04,252.4,0.568,11.14,715.7,1647.5,90.0,11.06,0.504,8.0,-13.08,39.0
Prahova,2022,30.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,24.51,162.8,0.482,12.58,460.1,2050.8,111.6,13.14,0.494,4.0,-9.07,44.0
Prahova,2023,29.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,24.13,188.9,0.508,13.14,541.2,2131.5,90.4,14.93,0.461,9.0,-11.76,33.0
Prahova,2024,17.0,2,6.333,38.15,26.292,35.55,28.654,2.609,25.629,26.23,155.2,0.478,13.65,571.7,2325.0,148.5,12.56,0.498,16.0,-8.51,30.0
Salaj,2000,13.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,20.95,72.2,0.42,10.01,303.9,1554.2,34.9,11.53,0.409,5.0,-23.38,56.0
Salaj,2001,15.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,19.77,219.2,0.476,9.03,568.1,1330.8,140.4,8.76,0.477,25.0,-11.96,49.0
Salaj,2002,9.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,21.13,133.0,0.44,9.94,452.2,1474.3,148.1,9.63,0.481,16.0,-16.4,45.0
Salaj,2003,37.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,21.08,133.2,0.444,8.79,452.9,1469.3,149.6,8.71,0.488,21.0,-20.89,57.0
Salaj,2004,27.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,19.44,248.4,0.504,8.63,726.6,1187.3,188.2,9.62,0.544,17.0,-18.66,57.0
Salaj,2005,26.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,18.32,384.7,0.6,8.12,829.7,1136.2,101.9,9.3,0.557,21.0,-17.82,58.0
Salaj,2006,15.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,18.79,315.3,0.589,8.81,716.2,1192.1,63.6,10.54,0.495,15.0,-18.21,55.0
Salaj,2007,4.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,21.27,251.5,0.486,9.94,768.3,1390.8,244.6,7.62,0.6,26.0,-10.87,38.0
Salaj,2008,20.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,19.77,302.7,0.541,9.6,747.0,1273.9,147.4,9.86,0.521,13.0,-13.14,47.0
Salaj,2009,14.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,20.33,224.7,0.492,9.79,647.8,1479.4,180.3,10.74,0.503,16.0,-15.11,50.0
Salaj,2010,18.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,19.74,335.5,0.642,8.85,901.5,1186.5,144.7,9.01,0.553,14.0,-15.13,50.0
Salaj,2011,22.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,20.07,240.1,0.503,9.32,503.3,1411.1,38.5,9.59,0.429,28.0,-13.96,53.0
Salaj,2012,14.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,22.31,152.1,0.461,9.82,558.6,1731.8,112.7,11.91,0.459,9.0,-21.11,60.0
Salaj,2013,19.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,20.31,172.7,0.512,9.62,622.9,1379.4,132.4,10.19,0.49,11.0,-12.0,55.0
Salaj,2014,25.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,19.52,274.5,0.508,10.58,683.0,1362.9,164.4,10.81,0.54,19.0,-9.11,36.0
Salaj,2015,22.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,21.58,187.4,0.494,10.32,690.8,1507.9,232.3,10.61,0.546,11.0,-14.73,47.0
Salaj,2016,21.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,19.92,339.0,0.581,9.4,892.2,1335.4,209.2,9.35,0.556,16.0,-14.5,44.0
Salaj,2017,17.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,21.3,189.5,0.489,9.62,703.1,1411.3,217.1,9.5,0.533,13.0,-21.66,53.0
Salaj,2018,26.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,20.3,326.5,0.575,10.34,780.4,1633.7,116.0,11.44,0.476,11.0,-13.77,50.0
Salaj,2019,26.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,21.22,183.0,0.547,10.7,682.2,1541.7,105.4,12.71,0.451,5.0,-15.28,55.0
Salaj,2020,28.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,19.75,366.0,0.586,9.77,834.3,1295.2,168.0,10.64,0.549,12.0,-10.98,54.0
Salaj,2021,28.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,20.89,230.2,0.526,9.23,756.9,1276.7,115.3,9.36,0.501,17.0,-14.72,45.0
Salaj,2022,12.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,22.31,173.3,0.456,10.2,683.8,1493.2,250.9,10.33,0.606,10.0,-15.02,52.0
Salaj,2023,13.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,20.91,272.9,0.563,10.76,850.3,1548.0,208.6,12.16,0.507,13.0,-13.88,40.0
Salaj,2024,12.0,2,6.224,40.605,24.228,35.162,27.309,3.445,25.7,23.34,202.5,0.49,11.68,617.8,1808.8,146.6,10.41,0.48,24.0,-9.15,33.0
Satu Mare,2000,13.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,21.14,105.9,0.434,10.15,521.3,1587.6,73.4,11.82,0.411,3.0,-24.18,56.0
Satu Mare,2001,12.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,20.63,250.6,0.472,9.36,763.8,1415.0,186.2,8.95,0.483,26.0,-10.33,45.0
Satu Mare,2002,9.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,22.25,130.5,0.435,10.27,617.4,1615.2,219.2,9.91,0.49,14.0,-22.14,49.0
Satu Mare,2003,7.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,21.93,147.2,0.432,9.07,579.8,1575.5,206.7,9.28,0.486,19.0,-25.01,59.0
Satu Mare,2004,33.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,20.21,295.9,0.504,8.99,878.5,1292.5,229.4,9.93,0.537,16.0,-21.56,56.0
Satu Mare,2005,9.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,19.12,390.8,0.574,8.63,909.1,1279.3,96.5,10.06,0.523,21.0,-19.58,59.0
Satu Mare,2006,14.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,19.68,302.5,0.593,9.2,812.2,1352.8,95.4,11.07,0.485,13.0,-21.37,57.0
Satu Mare,2007,18.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,22.4,207.0,0.453,10.54,801.4,1556.5,268.7,8.37,0.528,24.0,-10.57,37.0
Satu Mare,2008,4.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,20.5,334.0,0.525,10.24,841.1,1386.1,157.9,10.24,0.5,15.0,-12.36,50.0
Satu Mare,2009,18.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,21.51,202.4,0.457,10.61,717.7,1656.4,230.2,11.22,0.488,8.0,-14.37,50.0
Satu Mare,2010,15.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,20.63,337.6,0.627,9.5,1039.4,1310.2,192.5,9.38,0.554,16.0,-15.3,50.0
Satu Mare,2011,15.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,21.03,235.6,0.481,9.81,568.6,1538.5,51.6,10.03,0.421,27.0,-15.61,54.0
Satu Mare,2012,12.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,22.9,166.7,0.437,10.25,616.6,1833.0,160.2,12.22,0.452,8.0,-22.74,60.0
Satu Mare,2013,15.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,21.04,181.8,0.518,10.1,704.0,1504.7,111.4,10.79,0.451,11.0,-11.82,53.0
Satu Mare,2014,37.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,20.9,272.3,0.461,11.57,693.2,1599.3,172.8,11.48,0.511,16.0,-7.25,36.0
Satu Mare,2015,25.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,22.98,110.9,0.445,11.09,649.6,1711.4,242.5,11.37,0.47,10.0,-16.12,46.0
Satu Mare,2016,31.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,21.07,248.3,0.508,10.03,854.7,1510.3,230.3,9.94,0.509,22.0,-13.19,41.0
Satu Mare,2017,14.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,21.82,198.1,0.476,9.97,831.1,1510.9,245.3,10.01,0.504,10.0,-22.37,54.0
Satu Mare,2018,21.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,21.6,235.1,0.514,11.01,713.2,1840.7,122.2,12.25,0.441,10.0,-14.46,49.0
Satu Mare,2019,18.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,22.36,161.3,0.492,11.26,689.2,1704.3,142.9,12.99,0.44,6.0,-17.78,57.0
Satu Mare,2020,21.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,20.62,353.2,0.545,10.39,890.2,1420.4,205.5,11.17,0.531,11.0,-8.27,53.0
Satu Mare,2021,24.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,21.79,203.4,0.501,9.83,782.8,1403.8,116.9,10.04,0.461,11.0,-14.65,49.0
Satu Mare,2022,17.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,23.67,105.7,0.421,10.8,672.2,1669.3,254.5,10.72,0.53,8.0,-14.74,49.0
Satu Mare,2023,18.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,21.93,270.0,0.504,11.49,905.1,1733.6,243.7,12.74,0.485,13.0,-11.74,33.0
Satu Mare,2024,17.0,2,6.348,35.552,28.214,36.233,22.795,2.941,24.014,24.38,166.5,0.454,12.32,612.0,1987.6,176.7,10.98,0.459,24.0,-8.53,34.0
Sibiu,2000,9.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,21.58,91.3,0.473,10.3,284.4,1607.7,43.7,11.29,0.467,6.0,-19.85,58.0
Sibiu,2001,21.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,20.52,203.3,0.515,9.46,537.7,1451.0,158.2,9.42,0.526,24.0,-12.08,46.0
Sibiu,2002,20.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,21.05,169.5,0.494,10.08,437.9,1499.1,135.9,9.92,0.526,15.0,-14.89,45.0
Sibiu,2003,19.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,21.62,142.8,0.496,9.08,525.4,1547.2,193.6,8.69,0.578,19.0,-17.12,59.0
Sibiu,2004,18.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,19.68,233.5,0.558,8.94,712.4,1249.7,188.4,10.19,0.583,15.0,-17.25,55.0
Sibiu,2005,10.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,18.66,400.0,0.658,8.38,902.3,1178.0,123.9,9.25,0.621,22.0,-19.74,58.0
Sibiu,2006,18.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,19.19,360.8,0.626,8.96,760.8,1234.2,91.9,10.4,0.589,16.0,-21.75,57.0
Sibiu,2007,14.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,21.82,267.0,0.538,10.23,774.4,1488.9,234.9,8.1,0.658,25.0,-10.1,44.0
Sibiu,2008,16.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,20.34,285.5,0.588,9.8,763.2,1337.7,175.5,9.86,0.591,20.0,-14.78,48.0
Sibiu,2009,19.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,20.52,298.2,0.573,9.94,712.7,1481.7,148.0,11.1,0.55,13.0,-14.44,51.0
Sibiu,2010,18.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,20.18,373.2,0.681,9.23,903.7,1277.5,126.0,9.78,0.579,15.0,-17.03,50.0
Sibiu,2011,8.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,20.14,290.0,0.579,9.41,551.9,1446.6,36.1,9.85,0.478,29.0,-14.81,55.0
Sibiu,2012,6.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,22.86,159.2,0.526,10.09,628.7,1836.8,102.7,12.57,0.504,8.0,-27.46,59.0
Sibiu,2013,11.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,20.37,255.7,0.573,9.83,696.3,1434.7,153.1,10.28,0.584,10.0,-12.77,56.0
Sibiu,2014,10.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,19.49,302.8,0.601,10.51,755.4,1350.9,126.0,10.92,0.544,18.0,-11.0,37.0
Sibiu,2015,9.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,21.85,211.6,0.532,10.57,626.5,1600.1,189.6,11.05,0.573,13.0,-15.89,49.0
Sibiu,2016,9.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,20.51,304.6,0.612,9.82,811.0,1422.0,182.5,9.53,0.583,20.0,-13.68,44.0
Sibiu,2017,10.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,21.37,248.8,0.556,9.96,681.3,1490.7,166.2,10.05,0.544,13.0,-18.58,53.0
Sibiu,2018,14.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,20.41,367.7,0.624,10.61,738.4,1681.6,79.6,11.45,0.505,10.0,-13.13,51.0
Sibiu,2019,11.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,21.53,221.5,0.573,11.08,655.9,1633.4,107.9,13.05,0.501,4.0,-12.55,55.0
Sibiu,2020,12.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,20.04,358.0,0.631,10.18,823.6,1394.0,186.4,11.04,0.607,15.0,-8.97,50.0
Sibiu,2021,13.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,21.16,235.3,0.584,9.66,721.0,1339.7,95.9,9.76,0.534,15.0,-12.54,44.0
Sibiu,2022,8.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,22.44,188.4,0.512,10.71,609.3,1594.8,190.1,11.08,0.601,8.0,-14.73,54.0
Sibiu,2023,9.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,21.42,262.5,0.585,11.16,735.5,1626.0,142.1,12.74,0.521,14.0,-13.66,43.0
Sibiu,2024,10.0,2,6.221,33.875,31.817,34.317,40.008,3.222,26.079,23.9,189.1,0.519,12.03,607.4,1886.8,133.5,10.94,0.521,18.0,-10.08,35.0
Suceava,2000,13.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.09,216.0,0.458,9.52,412.7,1395.1,57.8,9.81,0.447,10.0,-21.6,55.0
Suceava,2001,21.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.31,207.5,0.463,8.62,579.7,1368.7,206.4,8.38,0.505,30.0,-12.9,55.0
Suceava,2002,18.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.22,259.8,0.479,9.0,547.5,1346.5,144.2,8.19,0.505,17.0,-15.05,47.0
Suceava,2003,19.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.0,226.8,0.47,8.17,499.0,1384.3,97.9,8.28,0.469,23.0,-19.97,59.0
Suceava,2004,42.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,19.26,289.4,0.49,8.41,610.8,1190.9,132.4,9.11,0.502,18.0,-18.03,57.0
Suceava,2005,16.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,18.65,387.5,0.53,8.05,797.2,1194.3,82.9,8.67,0.504,24.0,-21.95,56.0
Suceava,2006,24.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,18.91,390.2,0.538,8.29,759.9,1181.1,79.1,9.92,0.501,17.0,-24.42,59.0
Suceava,2007,18.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,21.75,249.2,0.463,9.84,674.8,1517.0,184.4,7.73,0.53,26.0,-15.87,47.0
Suceava,2008,19.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,19.81,310.2,0.51,9.15,785.5,1238.8,140.3,8.99,0.516,22.0,-22.2,54.0
Suceava,2009,24.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.2,254.1,0.487,9.07,591.5,1389.4,105.8,10.0,0.474,13.0,-17.28,55.0
Suceava,2010,19.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.53,367.3,0.549,8.23,899.6,1301.4,169.8,8.59,0.52,23.0,-26.23,56.0
Suceava,2011,25.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.05,277.4,0.49,8.68,517.6,1383.3,60.4,8.7,0.449,33.0,-14.8,57.0
Suceava,2012,21.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,22.49,138.7,0.451,9.13,567.7,1747.1,77.9,10.98,0.444,19.0,-25.81,60.0
Suceava,2013,20.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,19.48,268.0,0.502,8.93,635.1,1358.1,94.4,9.69,0.472,17.0,-15.6,59.0
Suceava,2014,23.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,19.37,263.4,0.51,9.17,734.1,1317.6,130.7,8.94,0.484,22.0,-20.09,52.0
Suceava,2015,20.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,21.67,167.3,0.449,10.02,521.8,1576.6,149.4,10.0,0.478,22.0,-16.92,57.0
Suceava,2016,20.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.68,263.5,0.503,9.39,832.2,1443.2,263.4,8.26,0.549,29.0,-16.93,51.0
Suceava,2017,15.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,21.21,183.1,0.47,9.48,634.2,1486.1,163.2,9.49,0.487,21.0,-17.71,56.0
Suceava,2018,22.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.24,396.4,0.533,9.41,804.8,1609.0,105.8,9.93,0.458,15.0,-17.8,52.0
Suceava,2019,21.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.81,245.0,0.509,10.19,712.8,1525.3,101.2,11.78,0.458,12.0,-17.7,58.0
Suceava,2020,20.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,19.98,341.6,0.526,9.75,802.6,1359.2,181.2,10.73,0.517,18.0,-13.68,56.0
Suceava,2021,27.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,20.51,318.7,0.519,8.62,757.1,1251.6,61.0,8.81,0.464,22.0,-14.87,54.0
Suceava,2022,29.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,21.27,245.8,0.471,9.68,661.1,1447.5,205.7,9.58,0.528,16.0,-14.83,55.0
Suceava,2023,29.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,21.27,257.8,0.487,10.54,682.7,1576.8,137.6,11.82,0.472,15.0,-12.91,44.0
Suceava,2024,24.0,3,6.279,40.462,23.142,36.4,29.95,2.67,25.688,23.3,209.3,0.469,11.29,707.3,1835.1,204.7,10.13,0.507,24.0,-15.64,39.0
Teleorman,2000,13.0,2,6.73,47.722,12.589,39.696,22.204,2.69,29.463,25.87,33.0,0.448,13.21,219.5,2308.7,72.4,13.21,0.47,1.0,-18.38,52.0
Teleorman,2001,16.0,2,6.73,47.722,12.589,39.696,22.204,2.69,29.463,24.76,116.5,0.471,12.81,365.2,2221.1,65.7,13.08,0.458,18.0,-9.57,41.0
Teleorman,2002,10.0,2,6.73,47.722,12.589,39.696,22.204,2.69,29.463,24.38,185.9,0.486,12.45,538.2,2052.4,175.3,12.14,0.562,6.0,-17.22,35.0
Teleorman,2003,12.0,2,6.73,47.722,12.589,39.696,22.204,2.69,29.463,25.69,90.0,0.48,11.56,579.3,2121.9,225.6,11.56,0.575,11.0,-18.34,58.0
Teleorman,2004,16.0,2,6.73,47.722,12.589,39.696,22.204,2.69,29.463,23.13,194.7,0.52,12.13,534.6,1984.8,92.2,13.88,0.485,9.0,-14.79,50.0
Teleorman,2005,11.0,2,6.73,47.722,12.589,39.696,22.204,2.69,29.463,22.19,394.8,0.596,11.35,964.1,1804.4,235.3,11.53,0.678,7.0,-21.68,46.0
Teleorman,2006,12.0,2,6.73,47.722,12.589,39.696,22.204,2.69,29.463,23.72,181.3,0.508,12.23,511.9,2053.6,86.2,13.72,0.502,4.0,-16.78,51.0
Teleorman,2007,11.0,2,6.73,47.722,12.589,39.696,22.204,2.69,29.463,26.27,158.6,0.483,13.6,634.4,2269.0,243.1,11.43,0.567,13.0,-6.66,31.0
Teleorman,2008,12.0,2,6.73,47.722,12.589,39.696,22.204,2.69,29.463,25.21,106.5,0.484,13.04,445.8,2188.8,119.9,13.15,0.514,9.0,-20.32,47.0
Teleorman,2009,13.0,2,6.73,47.722,12.589,39.696,22.204,2.69,29.463,24.56,196.0,0.503,12.95,599.4,2185.6,136.4,13.71,0.517,3.0,-10.87,43.0
